"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"01/11/2010",0,4," SJU",0,2,1,3,0,0,66.67,172,13,-2.7,169.3,-9.33,0.27,-21.33,37.93
"01/11/2010",0,5," ATL",0,3,0,3,0,0,66.67,0,0,0,0,-0.33,-3,-7,27.57
"01/11/2010",0,5," BDL",0,1,0,2,0,0,50,0,0,0,0,-1.5,0.5,-1.5,10.5
"01/11/2010",0,5," BOS",0,6,0,7,0,0,57.14,0,0,0,0,-1,-0.26,1.86,15
"01/11/2010",0,5," BUF",0,1,0,1,0,0,100,0,0,0,0,4,-0.8,-6,-10
"01/11/2010",0,5," BWI",0,2,0,2,0,0,100,0,0,0,0,-4.5,-0.1,-2,-4
"01/11/2010",0,5," CLE",0,1,0,1,0,0,100,0,0,0,0,-4,2.7,-5,1
"01/11/2010",0,5," CLT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2010",0,5," CVG",1,0,1,0,100,100,0,-2,12,-0.8,-3.6,0,0,0,0
"01/11/2010",0,5," DCA",0,2,0,2,0,0,50,0,0,0,0,-1,-0.2,2,33.5
"01/11/2010",0,5," DTW",0,6,0,5,0,0,80,0,0,0,0,-1,1.02,0.2,4
"01/11/2010",0,5," EWR",0,2,0,3,0,0,66.67,0,0,0,0,4,-0.47,-4.67,9.3
"01/11/2010",0,5," FLL",0,3,0,4,0,0,50,0,0,0,0,-3.75,1.85,-5,29
"01/11/2010",0,5," IAD",0,5,0,5,0,0,60,0,0,0,0,-2.2,0.8,-0.6,15.8
"01/11/2010",0,5," IND",0,2,0,3,0,0,100,0,0,0,0,0,-1.27,-3.33,-6.5
"01/11/2010",0,5," JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2010",0,5," JFK",6,6,4,10,100,100,70,-4.5,19,0.22,-4.15,-3.4,2.45,-8.5,4.53
"01/11/2010",0,5," LGA",0,2,0,2,0,0,0,0,0,0,0,2.5,-1,4,17.5
