"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"02/11/2011",0,4," SJU",0,2,0,2,0,0,50,0,0,0,0,-5.5,0.25,9,12.1
"02/11/2011",0,5," ATL",1,3,3,3,100,100,33.33,-18.33,12,-0.83,-19.23,-5.33,0.4,-10,38.57
"02/11/2011",0,5," BDL",0,2,1,2,100,100,100,2,12,1.1,3.1,-1,1.7,-8.5,2.5
"02/11/2011",0,5," BOS",0,5,0,5,0,0,100,0,0,0,0,-4.8,-0.84,-15.8,-6
"02/11/2011",0,5," BWI",0,3,0,2,0,0,50,0,0,0,0,-7.5,0.75,-9.5,12.2
"02/11/2011",0,5," CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/11/2011",0,5," CLT",0,0,6,2,100,83.33,50,-0.67,14.17,1.57,0.9,-6,1.9,-5,41.1
"02/11/2011",0,5," CVG",0,3,2,10,100,100,80,-18.5,12,-0.5,-19.2,-10.7,1.04,-13,-13.33
"02/11/2011",0,5," DAY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/11/2011",0,5," DCA",0,1,0,1,0,0,100,0,0,0,0,-11,-0.5,-7,-17
"02/11/2011",0,5," DTW",0,3,0,3,0,0,100,0,0,0,0,-1,-0.5,-10.33,-11.67
"02/11/2011",0,5," EWR",1,5,1,12,100,100,83.33,-2,12,-0.7,-2.7,2.25,-1.2,-1.5,0.2
"02/11/2011",0,5," FLL",0,6,0,6,0,0,66.67,0,0,0,0,-9.83,-0.55,-5,14.33
"02/11/2011",0,5," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/11/2011",0,5," IAD",0,4,1,6,0,0,100,21,14,1.7,22.7,-6,0.42,-12.83,-18.48
"02/11/2011",0,5," IND",0,1,2,32,50,50,90.63,28,10,-0.7,27.3,-0.56,0.6,0.34,-2.12
"02/11/2011",0,5," JFK",3,10,3,9,100,100,88.89,-4,17,-0.8,-5.03,-5.67,-0.61,-19.56,-20.8
"02/11/2011",0,5," LGA",0,1,0,3,0,0,66.67,0,0,0,0,-5.33,0.8,-13,18.2
"02/11/2011",0,5," MCO",0,4,0,5,0,0,100,0,0,0,0,-5.4,-0.3,-3.6,-6.76
"02/11/2011",0,5," MHT",0,2,0,2,0,0,50,0,0,0,0,-3,-0.45,-4,-0.1
"02/11/2011",0,5," MIA",0,1,0,1,0,0,100,0,0,0,0,-8,-0.8,-17,-16
"02/11/2011",0,5," PBI",0,0,0,1,0,0,0,0,0,0,0,-12,0.9,-11,17.8
"02/11/2011",0,5," PHL",1,3,1,10,0,0,90,28,16,2.8,30.8,-1.7,0.63,-5.7,0.98
"02/11/2011",0,5," PIT",0,1,1,1,100,100,100,3,11,0,3,-15,3.3,-10,-19
"02/11/2011",0,5," RDU",1,2,1,3,100,100,100,3,14,2.9,5.9,-0.67,-0.6,-7.33,-9.7
"02/11/2011",0,5," RSW",0,1,0,1,0,0,100,0,0,0,0,1,1.4,-10,-2
"02/11/2011",0,5," SDF",0,1,1,47,0,0,74.47,30,13,2.6,32.6,3.94,-0.4,4.23,5.34
"02/11/2011",0,5," TEB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/11/2011",0,5," TPA",0,2,1,2,0,0,100,54,10,-0.2,53.8,0.5,-1,6,9
"02/11/2011",0,6," AUS",0,0,0,3,0,0,100,0,0,0,0,-21,1.07,-19,-17.43
"02/11/2011",0,6," BHM",0,0,0,1,0,0,0,0,0,0,0,-13,0,-9,26
"02/11/2011",0,6," BNA",0,0,1,1,100,100,100,-14,9,-0.8,-14.8,3,0.6,5,10.2
"02/11/2011",0,6," DAL",0,0,0,1,0,0,0,0,0,0,0,1,0.7,2,21.4
"02/11/2011",0,6," DFW",2,1,1,1,100,100,100,-9,11,-0.5,-9.5,-1,-2.4,-18,-26
"02/11/2011",0,6," HOU",0,1,0,2,0,0,100,0,0,0,0,-11.5,-1.15,-16.5,-11.3
"02/11/2011",0,6," IAH",1,2,1,2,0,0,100,32,16,4.1,36.1,-3.5,-0.5,0,-3.5
"02/11/2011",0,6," MDW",0,4,0,4,0,0,100,0,0,0,0,-3.75,-0.5,-19.5,-7.75
"02/11/2011",0,6," MEM",0,0,0,59,0,0,83.05,0,0,0,0,-1.8,-2.76,-4.05,-0.54
"02/11/2011",0,6," MSP",1,4,1,5,100,100,100,-29,13,-0.1,-29.1,-0.2,1.62,-2.4,-8.9
"02/11/2011",0,6," MSY",0,2,0,2,0,0,100,0,0,0,0,-4,-0.3,-16.5,-0.5
"02/11/2011",0,6," OMA",0,0,1,0,100,100,0,-2,10,-0.1,-2.1,0,0,0,0
"02/11/2011",0,6," ORD",0,3,1,3,100,100,100,-4,11,-0.1,-4.1,-4.33,0.83,-13.33,-17.5
