"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"07/21/2013",0,4," ATL",1,6,1,3,100,100,66.67,5,14,1.7,6.7,-13.67,-0.53,-15.33,12
"07/21/2013",0,4," BDL",0,3,0,2,0,0,50,0,0,0,0,9.5,2.6,14,69.5
"07/21/2013",0,4," BOS",0,9,0,8,0,0,50,0,0,0,0,-1.75,-0.34,6.13,32.66
"07/21/2013",0,4," BUF",0,1,1,1,100,100,0,6,10,-0.1,5.9,-3,0.8,23,33
"07/21/2013",0,4," BWI",0,8,0,6,0,0,16.67,0,0,0,0,-8.67,3.17,-5,44.27
"07/21/2013",0,4," CLE",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/21/2013",0,4," CLT",0,3,0,3,0,0,66.67,0,0,0,0,-5.33,1.97,-1.33,10.2
"07/21/2013",0,4," CVG",1,1,1,1,0,0,0,87,12,0,88,-14,2,1,76
"07/21/2013",0,4," DAY",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/21/2013",0,4," DCA",0,2,0,1,0,0,100,0,0,0,0,-3,1.1,-5,-5
"07/21/2013",0,4," DTW",0,7,0,4,0,0,0,0,0,0,0,-5.75,0.67,-7,53
"07/21/2013",0,4," EWR",0,6,0,6,0,0,66.67,0,0,0,0,-4,1.35,-9,3
"07/21/2013",0,4," FLL",0,6,0,6,0,0,33.33,0,0,0,0,-8.17,-0.07,6,34.67
"07/21/2013",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/21/2013",0,4," IAD",0,6,1,6,100,100,66.67,-12,12,-0.1,-12.1,-8.83,2.07,-11.67,17.45
"07/21/2013",0,4," IND",0,3,0,1,0,0,0,0,0,0,0,4,1.2,-7,35
"07/21/2013",0,4," JAX",0,1,0,1,0,0,0,0,0,0,0,-10,-0.7,-12,85
"07/21/2013",0,4," JFK",6,10,5,6,40,40,83.33,40.4,30,12.3,53.3,5.5,1.77,-5,1.72
"07/21/2013",0,4," LGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/21/2013",0,4," MCO",0,10,0,7,0,0,42.86,0,0,0,0,-6.43,0.03,-1.29,35
"07/21/2013",0,4," MHT",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/21/2013",0,4," MIA",0,5,1,3,100,100,66.67,10,15,1.8,11.8,1.33,-1.43,-9.33,7.27
"07/21/2013",0,4," PBI",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/21/2013",0,4," PHL",0,5,0,3,0,0,66.67,0,0,0,0,-2,0.73,3.33,21.7
"07/21/2013",0,4," PIT",0,1,0,1,0,0,100,0,0,0,0,11,-0.4,-2,-3
"07/21/2013",0,4," PVD",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/21/2013",0,4," RDU",0,2,0,2,0,0,50,0,0,0,0,-2.5,-0.05,-12.5,17.5
"07/21/2013",0,4," RSW",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/21/2013",0,4," SDF",0,0,0,1,0,0,0,0,0,0,0,-5,1.2,-4,39
"07/21/2013",0,4," SJU",1,1,1,2,100,100,50,4,11,-2.5,1.5,-0.5,5.05,-9,21
"07/21/2013",0,4," TEB",0,0,0,1,0,0,0,0,0,0,0,0,-1.1,5,20
