"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"09/21/2011",0,4," ATL",1,3,3,2,100,100,50,-8.67,14,1.1,-7.43,-0.5,1.55,1.5,45.5
"09/21/2011",0,4," BDL",0,3,1,3,100,100,66.67,-16,10,-0.9,-16.9,-4.33,2.43,-10.33,-5
"09/21/2011",0,4," BOS",0,6,1,6,100,100,83.33,-13,13,-0.4,-13.4,-4.33,0.08,-14,-1.38
"09/21/2011",0,4," BUF",0,2,0,2,0,0,100,0,0,0,0,-2,1.4,-13,-6.5
"09/21/2011",0,4," BWI",0,3,1,4,100,100,100,-10,9,-0.5,-10.5,2.75,1.23,-0.75,-2.72
"09/21/2011",0,4," CLE",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/21/2011",0,4," CLT",1,1,6,2,83.33,83.33,100,2,19.83,7.23,9.23,-9.5,3.45,0,-0.8
"09/21/2011",0,4," CVG",0,1,1,8,100,100,100,11,12,-0.5,10.5,-3.75,1.3,-2.75,-6.8
"09/21/2011",0,4," DCA",0,1,0,1,0,0,100,0,0,0,0,1,0.4,1,-8
"09/21/2011",0,4," DTW",0,4,0,3,0,0,100,0,0,0,0,-2.33,0.9,-10.33,-12.67
"09/21/2011",0,4," EWR",1,3,0,5,0,0,80,0,0,0,0,2.8,0.44,-5.2,4.6
"09/21/2011",0,4," FLL",0,2,0,3,0,0,66.67,0,0,0,0,-8.33,0.03,-3.67,3.33
"09/21/2011",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/21/2011",0,4," IAD",0,6,2,6,100,100,83.33,-16,12,-0.3,-16.35,-3,1.23,2.67,6.32
"09/21/2011",0,4," IND",0,3,2,34,100,100,97.06,2,10,-0.45,1.55,-2.44,-0.49,-4.21,-13.07
"09/21/2011",0,4," ISP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
