"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"01/01/2011",0,4," SJU",0,2,0,1,0,0,100,0,0,0,0,-13,-0.7,21,11
"01/01/2011",0,5," ATL",0,1,1,3,100,100,100,-13,12,-0.9,-13.9,-1.67,2.03,6.67,-21.07
"01/01/2011",0,5," BDL",0,1,0,1,0,0,100,0,0,0,0,3,0.3,-11,-9
"01/01/2011",0,5," BOS",0,2,0,1,0,0,100,0,0,0,0,3,0,-13,-10
"01/01/2011",0,5," BUF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/01/2011",0,5," BWI",0,1,0,1,0,0,100,0,0,0,0,-1,-1.7,-13,-14
"01/01/2011",0,5," CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/01/2011",0,5," CLT",0,0,0,1,0,0,100,0,0,0,0,8,-0.6,7,-8.3
"01/01/2011",0,5," CVG",0,1,0,2,0,0,100,0,0,0,0,-10,0.5,-6.5,-17
"01/01/2011",0,5," DAY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/01/2011",0,5," DCA",0,1,0,1,0,0,100,0,0,0,0,-4,-0.5,-7,-16
"01/01/2011",0,5," DTW",0,3,0,2,0,0,100,0,0,0,0,-10,-1.2,-8,-4
"01/01/2011",0,5," EWR",0,5,0,3,0,0,33.33,0,0,0,0,-1.33,1.23,-11,16.67
"01/01/2011",0,5," FLL",0,6,0,3,0,0,100,0,0,0,0,-13.67,6.4,-11,-11.33
"01/01/2011",0,5," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/01/2011",0,5," IAD",0,1,0,4,0,0,75,0,0,0,0,-3.75,-0.43,-7.75,-1.08
"01/01/2011",0,5," IND",0,1,0,1,0,0,0,0,0,0,0,6,3.6,8,22
