"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"03/01/2010",0,4," SJU",0,3,0,3,0,0,33.33,0,0,0,0,-6,0.37,-9.67,11.33
"03/01/2010",0,5," ATL",0,1,0,1,0,0,0,0,0,0,0,-5,-1.8,-7,31
"03/01/2010",0,5," BDL",0,1,0,1,0,0,100,0,0,0,0,2,-0.9,2,-2
"03/01/2010",0,5," BOS",0,4,0,6,0,0,66.67,0,0,0,0,-0.67,0.3,2.67,12.33
"03/01/2010",0,5," BUF",0,3,1,4,100,100,100,0,10,-0.4,-0.4,-3.25,0.75,-9.5,-14.73
"03/01/2010",0,5," BWI",0,3,0,2,0,0,50,0,0,0,0,-5,-0.3,1.5,54
"03/01/2010",0,5," CLT",0,1,1,2,100,100,100,0,13,1.1,1.1,-4.5,-0.05,-10.5,-18.4
"03/01/2010",0,5," CVG",1,1,1,2,100,100,50,-21,12,-0.8,-22.6,4.5,1.4,8,1.85
"03/01/2010",0,5," DAY",0,0,0,1,0,0,0,0,0,0,0,9,0.2,9,30.9
"03/01/2010",0,5," DCA",0,2,0,2,0,0,100,0,0,0,0,0.5,3.7,5,5
"03/01/2010",0,5," DTW",0,4,0,5,0,0,80,0,0,0,0,0.2,-0.72,-1.8,2.86
"03/01/2010",0,5," EWR",0,7,0,8,0,0,87.5,0,0,0,0,-1.63,-0.24,-4,-1.89
"03/01/2010",0,5," FLL",0,5,0,7,0,0,85.71,0,0,0,0,1.14,0.94,-9.29,-4.71
"03/01/2010",0,5," HPN",0,0,0,1,0,0,0,0,0,0,0,-1,-0.7,1,37.6
"03/01/2010",0,5," IAD",0,6,1,3,100,100,66.67,-13,12,-0.7,-13.7,-8,1.33,0,11.67
"03/01/2010",0,5," IND",0,4,0,4,0,0,75,0,0,0,0,1,-2.33,-5.5,10.9
"03/01/2010",0,5," JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/01/2010",0,5," JFK",6,7,4,8,100,75,75,2.5,24,5.05,7.38,-2.5,-0.4,-15.25,-7.59
