"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"08/11/2011",0,4," ATL",0,4,2,5,100,100,60,-22,12,-0.9,-22.9,0.4,-0.64,-5.4,7.7
"08/11/2011",0,4," BDL",0,8,1,8,100,100,100,-2,10,-0.9,-2.9,-0.88,1.71,-17.38,-13.25
"08/11/2011",0,4," BOS",0,9,0,9,0,0,66.67,0,0,0,0,1.67,-0.46,-13.78,28.46
"08/11/2011",0,4," BUF",0,1,0,1,0,0,100,0,0,0,0,-3,0.5,-2,3
"08/11/2011",0,4," BWI",0,3,2,3,50,50,100,27.5,10,0.5,28,1.33,4.83,-6,-11.33
"08/11/2011",0,4," CLE",0,1,0,1,0,0,100,0,0,0,0,4,6,-6,-9
"08/11/2011",0,4," CLT",1,3,8,5,100,100,100,-3.88,14.25,1.65,-2.22,-8,1.56,-8.8,-9.44
"08/11/2011",0,4," CVG",0,2,0,7,0,0,85.71,0,0,0,0,-1,0.99,-1.86,-0.5
"08/11/2011",0,4," DAY",0,2,0,2,0,0,100,0,0,0,0,-5.5,3.45,-9,-13.1
"08/11/2011",0,4," DCA",0,1,0,1,0,0,100,0,0,0,0,-8,-0.1,15,11
"08/11/2011",0,4," DTW",0,6,2,6,0,0,66.67,76,17,0.6,76.6,-1.83,2.12,-11.17,22.95
"08/11/2011",0,4," EWR",1,5,2,10,50,50,100,5,16,3.3,8.3,0.3,0.61,-8.5,-7.95
"08/11/2011",0,4," FLL",0,6,0,6,0,0,83.33,0,0,0,0,-8.83,2.3,-15.83,-3.83
"08/11/2011",0,4," HPN",0,0,0,1,0,0,100,0,0,0,0,-19,0,-18,-23.4
"08/11/2011",0,4," IAD",0,6,0,6,0,0,100,0,0,0,0,-8,1.03,-16.33,-14.63
"08/11/2011",0,4," IND",0,4,1,31,100,100,96.77,6,11,1.6,7.6,-2,-0.2,-5.03,-9.36
"08/11/2011",0,4," JAX",0,1,0,1,0,0,100,0,0,0,0,-3,-0.3,-10,-10
"08/11/2011",0,4," JFK",5,10,5,11,80,80,100,14.6,20,1.66,16.42,-1,-0.46,-17.36,-11.68
"08/11/2011",0,4," MCO",0,10,1,13,0,0,92.31,60,15,4.1,64.1,-6.77,0.45,-16.15,-14.47
"08/11/2011",0,4," MHT",0,4,0,3,0,0,100,0,0,0,0,-1.67,0.2,-23.67,-18.27
"08/11/2011",0,4," MIA",2,2,1,2,100,100,100,-20,13,-0.4,-20.4,-2.5,1.35,-4,0
"08/11/2011",0,4," PBI",0,1,0,1,0,0,100,0,0,0,0,-1,1.5,-15,-13
"08/11/2011",0,4," PHL",1,7,1,14,0,0,92.86,31,17,3.8,34.8,-4.14,0.53,-11.79,-4.26
"08/11/2011",0,4," PIT",0,2,2,2,100,50,100,1.5,11.5,0.5,2,-4,0.85,-19.5,-24.5
"08/11/2011",0,4," PVD",0,1,0,1,0,0,100,0,0,0,0,-4,1.2,-24,-26
"08/11/2011",0,4," RDU",0,7,0,8,0,0,75,0,0,0,0,-3.88,0,-17.88,-0.95
"08/11/2011",0,4," SDF",0,2,0,45,0,0,93.33,0,0,0,0,-0.33,-0.27,0.8,-0.39
"08/11/2011",0,4," SJU",0,2,0,2,0,0,100,0,0,0,0,-2.5,0.7,-7.5,-9.5
"08/11/2011",0,4," TEB",0,0,0,1,0,0,0,0,0,0,0,-9,-1.2,-11,109.7
"08/11/2011",0,4," TPA",0,7,0,7,0,0,71.43,0,0,0,0,-5.14,0.11,-13.29,-0.43
"08/11/2011",0,5," AUS",0,2,0,3,0,0,66.67,0,0,0,0,0.67,0.73,-2,5.83
