"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"12/11/2012",0,4," SJU",0,1,0,1,0,0,0,0,0,0,0,-1,4.5,7,40
"12/11/2012",0,5," ATL",1,2,2,2,50,50,100,28.5,14,1.3,30.3,-3,-1.65,-14,-9.5
"12/11/2012",0,5," BDL",0,2,1,2,0,100,0,19,11,0,6,3,0.5,-15,19.5
"12/11/2012",0,5," BOS",0,5,0,5,0,0,80,0,0,0,0,0.4,-0.54,-16.2,0.46
"12/11/2012",0,5," BUF",0,1,0,2,0,0,50,0,0,0,0,2.5,0.3,-4,4.75
"12/11/2012",0,5," BWI",0,4,0,4,0,0,75,0,0,0,0,-5.5,0.73,-6.75,14.5
"12/11/2012",0,5," CLE",0,1,0,1,0,0,100,0,0,0,0,1,-0.7,-2,-5
"12/11/2012",0,5," CLT",0,1,4,2,25,25,0,26.25,18,4.8,31.05,6,1.5,10,34.15
"12/11/2012",0,5," CVG",0,8,0,10,0,0,70,0,0,0,0,-5.2,-0.4,-9.9,13.57
"12/11/2012",0,5," DAY",0,1,0,1,0,0,0,0,0,0,0,-4,0.4,-1,19
"12/11/2012",0,5," DCA",0,2,1,3,100,100,100,-8,12,-0.3,-8.3,1.67,1.27,-5,-4.97
"12/11/2012",0,5," DTW",0,4,0,4,0,0,75,0,0,0,0,-3.75,0.5,-16,3.65
"12/11/2012",0,5," EWR",0,3,0,12,0,0,83.33,0,0,0,0,0.67,-0.23,0.75,6.2
"12/11/2012",0,5," FLL",0,5,0,5,0,0,60,0,0,0,0,-3.6,0.86,5.4,51.4
"12/11/2012",0,5," HPN",0,0,0,2,0,0,0,0,0,0,0,1,0.15,3,42.45
"12/11/2012",0,5," IAD",0,2,0,5,0,0,80,0,0,0,0,-4.8,2.58,-1.8,5.6
"12/11/2012",0,5," IND",0,1,1,29,100,100,86.21,2,11,0.5,2.5,6.59,0.26,8.52,7.23
"12/11/2012",0,5," ISP",0,0,0,1,0,0,0,0,0,0,0,1,0,5,28.2
"12/11/2012",0,5," JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/11/2012",0,5," JFK",4,10,4,12,50,50,75,16.5,16.25,-1.45,15.3,-4.25,1.17,-10.67,11.04
"12/11/2012",0,5," LGA",0,2,0,2,0,0,100,0,0,0,0,1,1.7,-16,-9.1
"12/11/2012",0,5," MCO",0,1,1,5,0,0,40,31,13,0.6,31.6,-6.6,-0.54,-1.2,30.76
"12/11/2012",0,5," MHT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/11/2012",0,5," MIA",0,3,1,4,100,100,75,-25,13,-0.2,-25.2,-1.25,-1.25,-4.25,1.8
"12/11/2012",0,5," PBI",0,0,0,1,0,0,0,0,0,0,0,-2,0.2,7,17.4
"12/11/2012",0,5," PHL",0,2,0,12,0,0,58.33,0,0,0,0,11.92,1.31,10.75,17.06
"12/11/2012",0,5," PIT",0,1,2,2,0,0,100,37.5,11,-0.55,37.95,-1.5,1.5,-8,-10.45
"12/11/2012",0,5," PVD",0,1,0,1,0,0,100,0,0,0,0,-7,-0.8,-18,-5
"12/11/2012",0,5," RDU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/11/2012",0,5," RSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/11/2012",0,5," SDF",0,2,0,46,0,0,50,0,0,0,0,3.98,0.21,7.63,22.87
"12/11/2012",0,5," SWF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/11/2012",0,5," TEB",0,0,2,0,50,50,0,38.5,11.5,0.2,39.2,0,0,0,0
"12/11/2012",0,5," TPA",0,1,0,3,0,0,66.67,0,0,0,0,-4,0.1,-3,8.07
"12/11/2012",0,6," AUS",0,2,0,2,0,0,50,0,0,0,0,-1,-0.25,-7,32.5
"12/11/2012",0,6," BHM",0,0,0,2,0,0,0,0,0,0,0,-8.5,0,-7,39.25
"12/11/2012",0,6," BNA",0,1,0,1,0,0,0,0,0,0,0,1,0.2,-8,26
"12/11/2012",0,6," DAL",0,0,0,1,0,0,0,0,0,0,0,-8,-0.2,-4,21.5
"12/11/2012",0,6," DFW",0,2,0,3,0,0,66.67,0,0,0,0,4.67,-0.97,0,21.17
"12/11/2012",0,6," HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/11/2012",0,6," IAH",0,2,0,3,0,0,33.33,0,0,0,0,-6.33,0.7,-2,14
"12/11/2012",0,6," MCI",0,0,0,1,0,0,100,0,0,0,0,0,-0.4,-12,-15.8
"12/11/2012",0,6," MDW",0,2,0,3,0,0,66.67,0,0,0,0,-4.33,-0.1,-7,6.93
"12/11/2012",0,6," MEM",0,0,0,51,0,0,92.16,0,0,0,0,-2.49,-2.47,-3.75,-2.3
"12/11/2012",0,6," MKE",0,1,0,1,0,0,100,0,0,0,0,3,-0.6,-11,-16
"12/11/2012",0,6," MSP",0,2,0,3,0,0,100,0,0,0,0,-3.67,1.93,-4,-3.63
"12/11/2012",0,6," MSY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/11/2012",0,6," OMA",0,0,1,0,0,0,0,34,10,0.4,34.4,0,0,0,0
"12/11/2012",0,6," ORD",0,1,3,4,100,100,75,-11.33,11,-0.3,-11.63,-6.25,1.13,-5.25,9.38
"12/11/2012",0,6," RFD",0,0,1,4,100,100,75,-7,7,-0.7,-7.7,-12.75,-0.1,-9.5,2.1
"12/11/2012",0,6," SAT",0,2,0,2,0,0,100,0,0,0,0,1,0.3,-2.5,1
"12/11/2012",0,6," STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/11/2012",0,7," ABQ",0,2,0,3,0,0,66.67,0,0,0,0,-2.67,0.37,-0.33,10.7
"12/11/2012",0,7," DEN",3,1,3,2,33.33,0,50,23,29,17.47,40.47,-7.5,2.15,8,2.75
