"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"03/11/2013",0,4," ATL",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/11/2013",0,4," BDL",0,2,0,2,0,0,100,0,0,0,0,-2.5,-0.85,-8,-6.3
"03/11/2013",0,4," BOS",0,11,0,2,0,0,50,0,0,0,0,-1,0.45,11,32.65
"03/11/2013",0,4," BUF",0,1,0,2,0,0,50,0,0,0,0,-2.5,0.1,-6,71.1
"03/11/2013",0,4," BWI",0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/11/2013",0,4," CLE",0,2,0,3,0,0,100,0,0,0,0,-1,1.9,2.33,-2.23
"03/11/2013",0,4," CLT",0,1,1,1,100,100,0,-1,12,-0.7,-1.7,-15,3.5,3,82
"03/11/2013",0,4," CVG",0,5,1,1,0,0,100,86,13,1,89,-2,0.1,-22,-28.9
"03/11/2013",0,4," DAY",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/11/2013",0,4," DCA",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/11/2013",0,4," DTW",0,8,0,2,0,0,100,0,0,0,0,-5.5,-0.2,-4,3.55
"03/11/2013",0,4," EWR",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/11/2013",0,4," FLL",0,8,1,0,100,0,0,14,18,5.4,19.4,0,0,0,0
"03/11/2013",0,4," HPN",0,0,0,1,0,0,100,0,0,0,0,-2,0.1,0,-8.6
"03/11/2013",0,4," IAD",1,4,2,1,100,100,100,1,13.5,1.4,2.9,-4,0.6,1,2.7
"03/11/2013",0,4," IND",0,2,1,1,0,0,0,26,12,-1,25,-4,-1,-7,38.3
"03/11/2013",0,4," JAX",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/11/2013",0,4," JFK",5,13,5,3,100,100,0,-1,17.8,0.38,-0.42,-2.33,1.6,6,56.43
"03/11/2013",0,4," LGA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/11/2013",0,4," MCO",0,5,0,1,0,0,0,0,0,0,0,-8,0,-7,94.1
"03/11/2013",0,4," MHT",0,2,0,1,0,0,0,0,0,0,0,-10,-1,-8,87.1
"03/11/2013",0,4," MIA",1,3,0,2,0,0,50,0,0,0,0,-1.5,1.35,0,12.25
