"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"06/21/2013",0,4," ATL",1,4,3,5,66.67,66.67,100,20.67,14,1.17,22.17,-12,1.22,-4.4,-1
"06/21/2013",0,4," BDL",0,5,1,4,100,100,75,-15,10,-0.5,-15.5,-2.5,0.5,-6.75,13.75
"06/21/2013",0,4," BOS",0,10,1,11,100,100,72.73,3,17,3.9,6.9,-4.73,-0.83,-8.91,22.45
"06/21/2013",0,4," BUF",0,2,0,1,0,0,100,0,0,0,0,-4,1.8,-10,-14
"06/21/2013",0,4," BWI",0,9,0,8,0,0,87.5,0,0,0,0,-5.38,0.96,-5.63,5.75
"06/21/2013",0,4," CLE",0,2,0,3,0,0,33.33,0,0,0,0,-6,-1.3,-6.33,9
"06/21/2013",0,4," CLT",0,3,3,5,66.67,33.33,80,11.33,18,5.3,16.63,-10,3.14,-7,15.94
"06/21/2013",0,4," CVG",0,2,0,10,0,0,80,0,0,0,0,-7.2,0.29,-5.1,-1.24
"06/21/2013",0,4," DAY",0,2,0,2,0,0,100,0,0,0,0,-6.5,4.9,5.5,5.5
"06/21/2013",0,4," DCA",0,2,0,2,0,0,50,0,0,0,0,-5.5,2.1,-0.5,9.5
"06/21/2013",0,4," DTW",0,6,0,6,0,0,66.67,0,0,0,0,-2,1.02,-4.5,16.22
"06/21/2013",0,4," EWR",0,6,1,8,100,100,75,-23,13,0,-23,0.25,1.09,0.75,10.64
"06/21/2013",0,4," FLL",0,6,0,6,0,0,66.67,0,0,0,0,-4.5,-0.4,4,5.83
"06/21/2013",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/21/2013",0,4," IAD",0,4,0,5,0,0,60,0,0,0,0,-6,0.34,-3.6,17.18
"06/21/2013",0,4," IND",0,4,2,28,100,100,85.71,6,11,0.7,6.7,-1.61,-0.6,-2.11,-4.47
"06/21/2013",0,4," JAX",0,1,0,1,0,0,100,0,0,0,0,-5,2.3,-5,0
"06/21/2013",0,4," JFK",3,9,3,9,100,100,88.89,0.33,20.67,2.97,3.63,0.44,-1.66,-7.78,-3.58
"06/21/2013",0,4," MCO",0,10,0,11,0,0,81.82,0,0,0,0,-7.55,1,-11.73,15.05
"06/21/2013",0,4," MHT",0,2,0,2,0,0,50,0,0,0,0,-1.5,0.1,-1,14.1
"06/21/2013",0,4," MIA",0,3,4,2,50,25,50,35.75,16,2.8,38.8,-4,-1.25,-4.5,22.5
"06/21/2013",0,4," PBI",0,2,0,4,0,0,75,0,0,0,0,-8.25,-0.18,-8.75,0.15
"06/21/2013",0,4," PHL",0,4,0,7,0,0,85.71,0,0,0,0,-4.29,4.73,1.57,0.43
"06/21/2013",0,4," PIT",0,1,1,2,100,100,100,12,11,0.5,12.5,-5,-0.25,-20,-27.25
"06/21/2013",0,4," PVD",0,2,0,1,0,0,100,0,0,0,0,-6,-0.9,-15,10
"06/21/2013",0,4," RDU",0,2,0,3,0,0,66.67,0,0,0,0,-6.67,-0.03,-8.67,-4.23
"06/21/2013",0,4," SDF",0,1,0,45,0,0,86.67,0,0,0,0,-1.96,2.06,3.67,3.63
"06/21/2013",0,4," SJU",1,2,1,2,100,100,50,-6,10,-3.5,-9.5,-1.5,1.05,-14,11.5
"06/21/2013",0,4," SWF",0,0,0,1,0,0,100,0,0,0,0,-2,0.7,6,-1.9
"06/21/2013",0,4," TEB",0,0,2,2,50,50,100,38,11,-0.2,38.3,-2,-1.1,-11.5,-26.75
"06/21/2013",0,4," TPA",0,5,1,6,0,0,66.67,72,12,2.3,74.3,-5.5,0.35,-2.33,3.33
"06/21/2013",0,5," AUS",0,7,0,6,0,0,83.33,0,0,0,0,-0.33,3.95,-3,1.67
"06/21/2013",0,5," BHM",0,0,1,2,100,100,50,-4,10,-0.2,-4.2,-3,0,-2.5,33.4
"06/21/2013",0,5," BNA",0,1,0,1,0,0,0,0,0,0,0,-3,0.2,-11,79
"06/21/2013",0,5," DAL",0,0,0,3,0,0,33.33,0,0,0,0,-7,1.8,-5.33,7.3
"06/21/2013",0,5," DFW",1,4,1,6,100,100,66.67,7,13,1.5,8.5,-0.83,0.17,-6.67,52.53
"06/21/2013",0,5," GYY",0,0,1,0,0,0,0,65,11,-0.2,65.8,0,0,0,0
"06/21/2013",0,5," HOU",0,2,0,2,0,0,0,0,0,0,0,-6.5,2,-6.5,28
"06/21/2013",0,5," IAH",0,2,0,3,0,0,66.67,0,0,0,0,-4.67,0.83,-9.67,-8.87
"06/21/2013",0,5," MCI",0,4,0,3,0,0,33.33,0,0,0,0,-4.33,-0.67,-9,23.67
"06/21/2013",0,5," MDW",0,4,0,4,0,0,50,0,0,0,0,-6.25,-0.2,-6.75,36
"06/21/2013",0,5," MEM",0,0,0,40,0,0,92.5,0,0,0,0,-5.4,-0.8,-3.92,-4.89
"06/21/2013",0,5," MKE",0,3,1,4,0,0,75,39,10,-2.3,36.7,1.75,1.98,-0.25,8.33
"06/21/2013",0,5," MSP",0,2,0,1,0,0,100,0,0,0,0,1,-0.2,-13,-6
"06/21/2013",0,5," MSY",0,4,0,4,0,0,100,0,0,0,0,-2.75,1.3,-6.75,-8.2
"06/21/2013",0,5," OMA",0,1,2,1,100,100,0,-5,9,-0.6,-5.6,-2,0.6,-5,182.2
"06/21/2013",0,5," ORD",0,5,1,6,100,100,50,-16,11,-0.3,-16.3,-6.33,-0.23,-9.5,6.18
