"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"09/11/2013",0,4," ATL",1,4,2,4,100,100,75,-9,12,-0.3,-8.8,-4,0.73,-5.75,-4.05
"09/11/2013",0,4," BDL",0,3,0,3,0,0,100,0,0,0,0,-2,-0.83,-2,-2.33
"09/11/2013",0,4," BOS",0,7,0,5,0,0,100,0,0,0,0,0,4.8,2.6,4.84
"09/11/2013",0,4," BWI",0,4,0,4,0,0,75,0,0,0,0,-5.25,0.63,-4.25,34.5
"09/11/2013",0,4," CLE",0,2,0,2,0,0,50,0,0,0,0,-8.5,-0.6,0.5,27
"09/11/2013",0,4," CLT",0,0,3,1,33.33,33.33,0,16,17,4.3,20.3,18,3.1,21,20.5
"09/11/2013",0,4," CVG",0,4,1,12,0,0,91.67,83,13,1,84,-7.67,0.25,-9.25,-15.39
"09/11/2013",0,4," DAY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,4," DCA",0,2,0,1,0,0,100,0,0,0,0,-2,0.2,-3,-11
"09/11/2013",0,4," DTW",0,4,1,4,0,0,100,241,18,3.6,244.6,-1.75,1.02,-7.75,-11
"09/11/2013",0,4," EWR",0,6,0,9,0,0,77.78,0,0,0,0,3.67,0.38,-1.33,-1.91
"09/11/2013",0,4," FLL",0,4,1,3,100,100,100,6,15,2.4,8.4,-7.33,0.7,-12.33,-9
"09/11/2013",0,4," IAD",0,4,1,4,0,0,50,44,15,2.9,47.9,-8.25,0.68,-2.5,26.23
"09/11/2013",0,4," IND",0,2,1,30,100,0,93.33,14,11,0.7,14.7,-4.87,0.73,-4.53,-10.9
"09/11/2013",0,4," JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,4," JFK",2,7,2,10,100,100,70,-4.5,17,-0.7,-5.2,-3,-0.16,-8,11.63
"09/11/2013",0,4," LGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,4," MCO",0,1,1,3,0,0,100,51,13,2.4,53.4,1,0.83,-6.33,-13.4
"09/11/2013",0,4," MHT",0,1,0,1,0,0,100,0,0,0,0,2,-0.7,-8,11
"09/11/2013",0,4," MIA",0,2,0,1,0,0,100,0,0,0,0,-5,0.5,-6,-7
"09/11/2013",0,4," PBI",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,4," PHL",0,4,0,8,0,0,87.5,0,0,0,0,-5.63,3.43,-2.75,23.36
"09/11/2013",0,4," PIT",0,1,1,2,0,0,100,24,11,0.5,24.5,-2.5,0.5,0,-11.35
"09/11/2013",0,4," PVD",0,1,0,1,0,0,100,0,0,0,0,-2,2,-5,1
"09/11/2013",0,4," RDU",0,2,0,2,0,0,100,0,0,0,0,-12.5,2.45,-8.5,-15
"09/11/2013",0,4," SDF",0,1,1,44,100,100,68.18,-4,10,-0.2,-4.2,-3.11,1.85,0.2,10.12
"09/11/2013",0,4," SJU",0,1,0,1,0,0,100,0,0,0,0,-7,0,3,-2
"09/11/2013",0,4," SWF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,4," TEB",0,0,1,2,0,0,50,23,11,-0.2,23.8,-3.5,-1.1,-8,-5.05
"09/11/2013",0,4," TPA",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,5," AUS",0,3,0,2,0,0,50,0,0,0,0,-4,1.3,-7,35
"09/11/2013",0,5," BHM",0,0,1,1,0,0,0,40,12,1.8,41.8,-4,0,-4,74.4
"09/11/2013",0,5," BNA",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,5," DAL",0,0,0,1,0,0,0,0,0,0,0,-4,0.8,-1,18
"09/11/2013",0,5," DFW",0,3,1,1,100,100,100,-25,11,-0.5,-25.5,1,-1.2,-16,-21
"09/11/2013",0,5," HOU",0,2,0,2,0,0,0,0,0,0,0,-7,0.6,-5,24
"09/11/2013",0,5," IAH",0,5,0,5,0,0,80,0,0,0,0,-23.4,1.56,-21,-17.48
"09/11/2013",0,5," MCI",0,0,0,2,0,0,50,0,0,0,0,-4.5,-0.3,-8,8.9
"09/11/2013",0,5," MDW",0,1,0,1,0,0,0,0,0,0,0,-5,0.6,-2,64
"09/11/2013",0,5," MEM",0,0,0,37,0,0,94.59,0,0,0,0,-6.24,-0.8,-5.59,-3.54
"09/11/2013",0,5," MKE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,5," MSP",0,0,0,2,0,0,100,0,0,0,0,-7,0.3,-10.5,-23.1
"09/11/2013",0,5," MSY",0,1,0,1,0,0,100,0,0,0,0,0,-1.7,-14,-17
"09/11/2013",0,5," OMA",0,0,0,2,0,0,50,0,0,0,0,2.5,2.5,4.5,31.6
"09/11/2013",0,5," ORD",0,1,3,1,100,100,100,-8.67,11,-0.3,-8.97,-9,0.3,-15,-19
"09/11/2013",0,5," RFD",0,0,0,3,0,0,66.67,0,0,0,0,-4.33,-1.1,-4.33,12.77
"09/11/2013",0,5," SAT",0,3,0,3,0,0,100,0,0,0,0,1.67,-0.33,-3.33,-5.33
"09/11/2013",0,5," STL",0,1,0,1,0,0,0,0,0,0,0,1,-0.7,-3,43
"09/11/2013",0,6," ABQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,6," DEN",2,2,2,0,100,100,0,-5.5,9.5,-2.5,-8,0,0,0,0
"09/11/2013",0,6," SLC",1,0,2,0,50,50,0,34,14.5,0.55,34.55,0,0,0,0
"09/11/2013",0,7," LAS",3,0,3,0,100,100,0,-6,9.67,-1.43,-7.43,0,0,0,0
"09/11/2013",0,7," LAX",10,4,9,5,88.89,88.89,60,-2,15.22,1.74,-0.26,-8.6,1.38,-12.2,0.14
"09/11/2013",0,7," OAK",0,0,0,1,0,0,100,0,0,0,0,-5,-0.1,-6,-4.4
"09/11/2013",0,7," ONT",0,1,0,1,0,0,100,0,0,0,0,6,1.4,4,9
"09/11/2013",0,7," PDX",0,1,0,1,0,0,0,0,0,0,0,-10,0.4,-17,18
"09/11/2013",0,7," PHX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,7," SAN",0,1,0,1,0,0,100,0,0,0,0,4,1.7,8,8
"09/11/2013",0,7," SEA",2,3,2,3,100,100,66.67,-2,11,-2.25,-4.25,0,4.5,-21.67,12.33
"09/11/2013",0,7," SFO",2,3,2,4,100,100,100,-0.5,13.5,-0.65,-1.15,-2.75,0.2,-16,-20.6
"09/11/2013",0,7," SJC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,7," SMF",0,1,0,1,0,0,100,0,0,0,0,5,0,-7,-23
"09/11/2013",0,7," TUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",0,8," ANC",4,6,5,6,100,100,83.33,-1.6,14.4,4.08,2.48,-10.67,0.83,-9.33,4.9
"09/11/2013",0,10," HNL",1,0,1,2,100,100,100,-12,11,-0.4,-12.4,-12,0.8,-11,-14.8
"09/11/2013",1,5," ATL",0,1,0,1,0,0,100,0,0,0,0,-2,2.4,0,9.2
"09/11/2013",1,5," BOS",0,0,0,1,0,0,0,0,0,0,0,5,0.7,11,54.3
"09/11/2013",1,5," CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,5," CLT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,5," CVG",0,1,0,15,0,0,80,0,0,0,0,-7.2,0.1,-6.2,6.43
"09/11/2013",1,5," DTW",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,5," EWR",0,0,2,2,100,100,100,-0.5,18.5,5.5,5.5,-14.5,-0.7,-12.5,-9.35
"09/11/2013",1,5," FLL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,5," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,5," IAD",0,0,2,2,50,50,50,24.5,15,2.9,28.4,-2,0.6,-3.5,16.85
"09/11/2013",1,5," IND",0,1,0,8,0,0,100,0,0,0,0,-5.88,0.3,-4,-6
"09/11/2013",1,5," JFK",3,1,3,2,100,100,50,-11.67,17,-0.7,-12.37,-7.5,1.9,-11,6.05
"09/11/2013",1,5," MCO",0,0,0,1,0,0,100,0,0,0,0,-6,0.4,-5,10.6
"09/11/2013",1,5," MIA",2,1,2,2,100,100,100,-4,13,-0.2,-4.2,-6,0.2,-11,-4.05
"09/11/2013",1,5," PHL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,5," PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,5," SDF",0,1,1,18,0,0,66.67,72,12,1.8,74.8,-6.28,0.74,-3.5,5.18
"09/11/2013",1,5," SJU",1,1,1,1,100,100,0,-16,9,-4.6,-20.6,-5,0,26,29
"09/11/2013",1,5," TEB",0,0,1,4,0,0,25,63,11,-0.2,66.8,-9,-1.1,-13.25,40.18
"09/11/2013",1,5," TPA",0,0,2,1,100,100,100,-145,9,-0.7,-145.7,-8,0,-7,-7.2
"09/11/2013",1,6," AUS",0,0,0,3,0,0,0,0,0,0,0,2,0.3,3.67,180.37
"09/11/2013",1,6," BHM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,6," DAL",0,0,1,1,0,0,100,20,9,1.1,21.1,-21,0.8,-12,-24.9
"09/11/2013",1,6," DFW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,6," IAH",1,0,1,0,100,100,0,-10,12,-0.3,-10.3,0,0,0,0
"09/11/2013",1,6," MCI",0,0,1,0,100,100,0,12,11,1.8,13.8,0,0,0,0
"09/11/2013",1,6," MDW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,6," MEM",0,0,1,7,100,100,85.71,-22,12,-0.1,-22.1,-8.29,-0.8,-8.57,-1.33
"09/11/2013",1,6," MKE",0,0,2,1,100,100,100,-149.5,10.5,0.5,-149,6,0.5,6,-6.2
"09/11/2013",1,6," MSP",0,0,0,1,0,0,0,0,0,0,0,1,0.3,4,76
"09/11/2013",1,6," OMA",0,0,0,1,0,0,100,0,0,0,0,-7,1.6,-6,-5.8
"09/11/2013",1,6," ORD",2,1,3,1,66.67,66.67,100,70,11.33,0.03,70.37,-37,2.3,-2,10
"09/11/2013",1,6," RFD",0,0,0,1,0,0,100,0,0,0,0,-3,-1.1,-1,-5.3
"09/11/2013",1,6," SAT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,6," STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,7," ABQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,7," DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,7," SLC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,8," BUR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,8," LAS",2,0,2,0,50,50,0,7,13,1.3,8.3,0,0,0,0
"09/11/2013",1,8," LAX",11,1,11,1,100,100,100,-4.45,12.36,0.74,-3.54,3,0.2,-27,-42
"09/11/2013",1,8," OAK",1,0,3,0,66.67,66.67,0,43.33,9,1.2,45.53,0,0,0,0
"09/11/2013",1,8," ONT",0,0,3,0,33.33,0,0,21,10.67,2.47,24.13,0,0,0,0
"09/11/2013",1,8," PDX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",1,8," PHX",0,0,0,1,0,0,100,0,0,0,0,-8,0,-5,-10.9
"09/11/2013",1,8," SEA",0,2,0,2,0,0,50,0,0,0,0,4,1.7,4,19
"09/11/2013",1,8," SFO",7,0,7,1,100,100,0,-5.57,12,-0.8,-6.37,-13,1,-9,39.6
"09/11/2013",1,9," ANC",4,2,9,4,88.89,88.89,100,3.44,12.67,1.47,4.91,1.5,3.15,-0.25,-6.72
"09/11/2013",1,11," HNL",0,0,4,1,75,75,100,1.5,12,0.6,2.1,0,0.8,0,10.8
"09/11/2013",1,11," OGG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",2,6," ATL",1,0,1,0,0,0,0,31,15,2.7,33.7,0,0,0,0
"09/11/2013",2,6," BOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",2,6," BWI",0,0,1,1,100,100,100,0,9,-0.6,-0.6,-8,0.8,-2,0.5
"09/11/2013",2,6," CLT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",2,6," CVG",0,0,1,6,100,100,83.33,-5,12,0,-5,-5,0.1,-2.33,2.73
"09/11/2013",2,6," EWR",0,0,0,2,0,0,100,0,0,0,0,1.5,0.3,4.5,-4.65
"09/11/2013",2,6," HPN",0,0,0,1,0,0,0,0,0,0,0,-4,2.1,2,243.1
"09/11/2013",2,6," IAD",0,1,1,2,0,0,50,54,15,2.9,56.9,-12.5,0.6,-7,21
"09/11/2013",2,6," IND",0,0,0,9,0,0,77.78,0,0,0,0,-0.89,0.3,-0.44,8.9
"09/11/2013",2,6," JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",2,6," JFK",1,0,2,1,100,100,100,-2,19,1.3,-0.7,-2,0.4,-1,14
"09/11/2013",2,6," MCO",0,0,2,0,100,100,0,-14.5,10,-0.6,-15.1,0,0,0,0
"09/11/2013",2,6," MHT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/11/2013",2,6," MIA",2,2,2,1,50,50,100,88.5,13,-0.2,88.3,-24,0.2,-23,-5
"09/11/2013",2,6," PBI",0,0,0,1,0,0,0,0,0,0,0,-5,0,0,35.8
"09/11/2013",2,6," PHL",0,0,2,1,100,100,0,-0.5,15,2.4,2.4,-2,0.4,-1,18.5
