"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"03/21/2012",0,4," ATL",1,4,4,4,100,75,50,-0.25,13,0.1,-0.13,-5.5,1.27,-0.75,8.9
"03/21/2012",0,4," BDL",0,3,1,3,100,100,66.67,-8,10,-0.9,-8.9,-8,0.83,2,8.67
"03/21/2012",0,4," BOS",0,4,0,5,0,0,60,0,0,0,0,-8.8,0.42,-4.2,21.66
"03/21/2012",0,4," BUF",0,2,0,2,0,0,50,0,0,0,0,-5.5,1.4,0,16.5
"03/21/2012",0,4," BWI",0,7,1,10,100,100,70,-16,9,-0.5,-16.5,-12,0.39,1.6,9.09
"03/21/2012",0,4," CLE",0,2,0,2,0,0,50,0,0,0,0,-1,-1.25,-11,4.5
"03/21/2012",0,4," CLT",1,2,4,1,100,100,100,-14.25,13,0.4,-13.85,-8,5.8,5,4
"03/21/2012",0,4," CVG",0,2,0,9,0,0,77.78,0,0,0,0,-0.89,2.19,-1.67,1.84
"03/21/2012",0,4," DAY",0,0,0,1,0,0,0,0,0,0,0,7,0.5,7,37.8
"03/21/2012",0,4," DCA",0,1,0,1,0,0,100,0,0,0,0,4,-0.7,10,8
"03/21/2012",0,4," DTW",0,9,0,6,0,0,66.67,0,0,0,0,-8,-1.1,-4.83,38.77
"03/21/2012",0,4," EWR",1,9,2,12,100,100,58.33,-13,12,-0.7,-13.7,3.17,0.4,3.5,14.23
"03/21/2012",0,4," FLL",0,9,0,9,0,0,66.67,0,0,0,0,-7.22,-0.52,-12.78,4.89
"03/21/2012",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/21/2012",0,4," IAD",0,3,1,5,100,100,80,3,14,1.7,4.7,-4,-0.04,4,29.98
"03/21/2012",0,4," IND",0,2,2,29,0,0,86.21,22,10,-0.75,21.25,-1.45,-1.3,-3.21,-5.56
"03/21/2012",0,4," JAX",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
