"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"01/11/2013",0,4," SJU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2013",0,5," ATL",1,2,1,2,100,100,100,-15,12,-0.3,-15.3,-7.5,0.85,-2,3
"01/11/2013",0,5," BDL",0,1,0,1,0,0,100,0,0,0,0,-6,0.1,-18,-21
"01/11/2013",0,5," BOS",0,6,0,7,0,0,100,0,0,0,0,-3.14,0.6,-4.71,-6.51
"01/11/2013",0,5," BUF",0,2,0,2,0,0,100,0,0,0,0,-4.5,-0.65,-10,-12
"01/11/2013",0,5," BWI",0,2,0,3,0,0,66.67,0,0,0,0,-6,0.23,-5,32.33
"01/11/2013",0,5," CLE",0,1,0,1,0,0,100,0,0,0,0,-4,1.4,0,-7
"01/11/2013",0,5," CLT",0,1,2,1,100,100,100,-2,13,0.3,-1.7,-8,3.7,2,-2
"01/11/2013",0,5," CVG",0,3,0,6,0,0,83.33,0,0,0,0,-4.17,0.1,-8,-7.33
"01/11/2013",0,5," DAY",0,1,0,1,0,0,100,0,0,0,0,-5,2.5,2,-1
"01/11/2013",0,5," DCA",0,2,0,2,0,0,50,0,0,0,0,4.5,0,12.5,12.5
"01/11/2013",0,5," DTW",0,4,0,4,0,0,100,0,0,0,0,-7.75,-0.9,-20.25,-19.25
"01/11/2013",0,5," EWR",0,4,0,6,0,0,100,0,0,0,0,-0.5,-0.12,-6,-5.38
"01/11/2013",0,5," FLL",0,5,1,5,100,100,100,-3,12,-0.6,-3.6,-7.6,6,-11.8,-12.8
"01/11/2013",0,5," HPN",0,0,0,2,0,0,50,0,0,0,0,-3.5,0.1,-1.5,33.95
"01/11/2013",0,5," IAD",0,4,0,3,0,0,66.67,0,0,0,0,-7.33,0.97,-5.33,8.47
"01/11/2013",0,5," IND",0,1,1,30,0,0,96.67,29,11,0.7,29.7,0.93,0.17,1.83,-5.92
"01/11/2013",0,5," JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2013",0,5," JFK",6,10,5,10,100,100,100,-0.6,17,-1.38,-1.58,-4.5,0.74,-11.7,-12.92
"01/11/2013",0,5," LGA",0,1,0,1,0,0,100,0,0,0,0,-5,3.1,-20,-22
"01/11/2013",0,5," MCO",0,3,0,6,0,0,83.33,0,0,0,0,-1.67,1.33,-0.5,6.32
"01/11/2013",0,5," MHT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2013",0,5," MIA",1,4,0,6,0,0,66.67,0,0,0,0,3.67,0.35,0.17,6.75
"01/11/2013",0,5," PBI",0,1,0,1,0,0,100,0,0,0,0,-8,-0.1,-11,-21
"01/11/2013",0,5," PHL",0,3,0,7,0,0,57.14,0,0,0,0,-5.86,2.29,-7,8.33
