"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"03/21/2010",0,4," ATL",0,3,0,1,0,0,0,0,0,0,0,-3,2.2,-12,17
"03/21/2010",0,4," BDL",0,1,0,1,0,0,0,0,0,0,0,-3,0.6,-5,69
"03/21/2010",0,4," BOS",0,5,0,5,0,0,40,0,0,0,0,-3.6,-0.3,-12.6,33.8
"03/21/2010",0,4," BUF",0,2,0,3,0,0,33.33,0,0,0,0,-7.33,0.53,-16.67,33.43
"03/21/2010",0,4," BWI",0,3,0,4,0,0,0,0,0,0,0,-8.75,6.45,-3.5,66.95
"03/21/2010",0,4," CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/21/2010",0,4," CLT",0,1,0,2,0,0,0,0,0,0,0,-5.5,0,-6,105.3
"03/21/2010",0,4," CVG",0,1,1,0,100,100,0,-35,12,-0.8,-35.8,0,0,0,0
"03/21/2010",0,4," DCA",0,2,0,2,0,0,50,0,0,0,0,-4,0.2,65,147
"03/21/2010",0,4," DTW",0,4,1,2,100,100,100,-5,11,-0.2,-5.2,2,0.95,-9,-4
"03/21/2010",0,4," EWR",1,9,0,8,0,0,62.5,0,0,0,0,-0.75,5.51,-0.88,14.55
"03/21/2010",0,4," FLL",0,6,0,4,0,0,75,0,0,0,0,-0.5,0.35,23.75,44.75
"03/21/2010",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/21/2010",0,4," IAD",0,4,0,3,0,0,66.67,0,0,0,0,-0.67,0.93,-2.33,-0.2
"03/21/2010",0,4," IND",0,2,1,2,100,100,50,-47,10,-0.8,-47.8,0.5,-1.85,4.5,25
"03/21/2010",0,4," ISP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/21/2010",0,4," JAX",0,0,0,1,0,0,100,0,0,0,0,-1,1.8,1,4
"03/21/2010",0,4," JFK",7,9,7,5,85.71,85.71,80,66.86,18.86,-0.49,66.37,-6.2,6.54,2.4,3.34
"03/21/2010",0,4," LGA",0,2,0,1,0,0,0,0,0,0,0,-8,1.7,-18,38
"03/21/2010",0,4," MCO",0,8,0,4,0,0,75,0,0,0,0,-9,1.13,-13.25,0.25
"03/21/2010",0,4," MHT",0,1,0,2,0,0,100,0,0,0,0,-4.5,-0.45,-4.5,-13.85
"03/21/2010",0,4," MIA",0,4,0,4,0,0,75,0,0,0,0,-2.25,0.6,-1.5,11.73
"03/21/2010",0,4," PBI",0,1,0,1,0,0,100,0,0,0,0,0,-0.4,-14,-15
"03/21/2010",0,4," PHL",0,4,1,6,100,100,0,-7,7,-0.2,-7.2,-6.17,0.12,1,54.3
"03/21/2010",0,4," PVD",0,0,1,1,100,100,100,-27,10,-0.2,-27.2,-17,0,-18,-33.4
"03/21/2010",0,4," RDU",0,2,0,1,0,0,100,0,0,0,0,2,0,5,-10.2
"03/21/2010",0,4," RSW",1,2,1,1,0,0,0,83,10,-0.2,82.8,5,1,0,215.7
"03/21/2010",0,4," SDF",0,1,0,1,0,0,100,0,0,0,0,-14,0.1,-14,-5.8
"03/21/2010",0,4," SJU",1,1,1,1,100,100,100,-10,20,5.8,-4.2,-6,0.6,-35,-23
"03/21/2010",0,4," SWF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/21/2010",0,4," TEB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/21/2010",0,4," TPA",0,5,0,5,0,0,80,0,0,0,0,-9,0.68,3.4,30.4
"03/21/2010",0,5," AUS",0,2,0,1,0,0,0,0,0,0,0,-7,-0.6,-8,22.9
"03/21/2010",0,5," BNA",0,0,0,1,0,0,100,0,0,0,0,-4,0.8,-29,-43.4
"03/21/2010",0,5," DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/21/2010",0,5," DFW",0,2,0,1,0,0,100,0,0,0,0,4,1,9,8
"03/21/2010",0,5," HOU",0,3,0,2,0,0,0,0,0,0,0,2.5,-2.3,-12.5,22
"03/21/2010",0,5," IAH",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/21/2010",0,5," MCI",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/21/2010",0,5," MDW",0,4,0,1,0,0,100,0,0,0,0,0,-0.8,-3,8
"03/21/2010",0,5," MEM",0,0,0,1,0,0,100,0,0,0,0,-10,-1.9,-13,-3.8
"03/21/2010",0,5," MKE",0,1,0,1,0,0,100,0,0,0,0,2,-0.6,10,12
"03/21/2010",0,5," MSP",0,3,0,2,0,0,100,0,0,0,0,-4,2,-12.5,-15.45
"03/21/2010",0,5," MSY",0,4,0,3,0,0,66.67,0,0,0,0,5.67,1.63,4,19.33
"03/21/2010",0,5," OMA",0,1,0,2,0,0,50,0,0,0,0,-2.5,-0.4,2.5,8.6
