"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"06/01/2013",0,4," ATL",0,2,1,2,100,100,50,-7,12,-0.3,-7.3,0,0.3,0.5,14
"06/01/2013",0,4," BDL",0,3,0,5,0,0,80,0,0,0,0,-0.2,0.24,-1.6,3.4
"06/01/2013",0,4," BOS",0,5,0,8,0,0,87.5,0,0,0,0,-1.25,-0.49,-0.88,1.64
"06/01/2013",0,4," BUF",0,1,0,1,0,0,100,0,0,0,0,1,-0.2,-11,-22
"06/01/2013",0,4," BWI",0,1,0,10,0,0,70,0,0,0,0,-5.1,0.84,-3.4,22.07
"06/01/2013",0,4," CLE",0,1,0,4,0,0,50,0,0,0,0,-0.25,1.1,-2.5,13.38
"06/01/2013",0,4," CLT",0,1,0,3,0,0,33.33,0,0,0,0,-6,3.23,4,37.57
"06/01/2013",0,4," CVG",0,1,1,7,100,100,71.43,-12,12,0,-12,-8.71,2.51,-4.86,3.19
"06/01/2013",0,4," DAY",0,0,0,1,0,0,100,0,0,0,0,-2,-0.5,0,0
"06/01/2013",0,4," DCA",0,2,0,2,0,0,50,0,0,0,0,-5,-0.4,-3.5,1.5
"06/01/2013",0,4," DTW",0,3,0,8,0,0,62.5,0,0,0,0,0.38,0.87,-3.25,20
"06/01/2013",0,4," EWR",0,4,0,6,0,0,83.33,0,0,0,0,-11.33,1.48,-13.33,-12
"06/01/2013",0,4," FLL",0,3,0,4,0,0,75,0,0,0,0,-6.75,0.98,-8.25,-1.75
"06/01/2013",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06/01/2013",0,4," IAD",0,2,0,6,0,0,50,0,0,0,0,-2.5,0.4,0,27.27
