"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"05/01/2013",0,4," ATL",1,3,2,4,100,50,100,1.5,13.5,1.2,3.2,-7,-0.23,-7.5,-3.17
"05/01/2013",0,4," BDL",0,4,0,3,0,0,100,0,0,0,0,-0.33,0.67,-4.67,-5
"05/01/2013",0,4," BOS",0,8,0,6,0,0,83.33,0,0,0,0,-3.17,0.37,4.33,4.47
"05/01/2013",0,4," BUF",0,1,0,1,0,0,100,0,0,0,0,-1,-0.6,-16,-6
"05/01/2013",0,4," BWI",0,8,0,9,0,0,77.78,0,0,0,0,-8,1.03,-1.56,-0.22
"05/01/2013",0,4," CLE",0,3,1,2,100,100,100,-3,12,-0.4,-3.4,-4,0.85,3.5,9
"05/01/2013",0,4," CLT",0,2,4,3,50,25,100,16,20,7.3,28,-8.33,2.03,-4.67,-6.63
"05/01/2013",0,4," CVG",0,7,0,8,0,0,75,0,0,0,0,-6.25,1.02,-1.25,38.09
"05/01/2013",0,4," DAY",0,1,0,1,0,0,100,0,0,0,0,-8,-0.3,-6,-6
"05/01/2013",0,4," DCA",0,2,0,2,0,0,50,0,0,0,0,-8.5,0.2,5.5,6.5
"05/01/2013",0,4," DTW",0,6,0,5,0,0,80,0,0,0,0,-1.4,0.94,-4.6,1.88
"05/01/2013",0,4," EWR",0,7,0,11,0,0,81.82,0,0,0,0,2.27,1.02,-1.73,7.75
"05/01/2013",0,4," FLL",0,4,0,3,0,0,66.67,0,0,0,0,-12,5.13,-8.33,6.33
"05/01/2013",0,4," HPN",0,0,0,1,0,0,100,0,0,0,0,-2,0.1,-1,3.4
"05/01/2013",0,4," IAD",0,5,2,6,100,100,50,-5.5,13.5,1.3,-4.2,-5.83,-0.72,-6.5,9.98
"05/01/2013",0,4," IND",0,2,1,29,100,100,89.66,6,11,0.7,6.7,-0.72,0.37,0.66,-6.56
"05/01/2013",0,4," JAX",0,1,0,1,0,0,100,0,0,0,0,-8,2.3,-8,-9
"05/01/2013",0,4," JFK",3,8,3,9,100,100,66.67,-3,18,0.3,-2.37,-2.78,-1.91,-6.89,7.78
"05/01/2013",0,4," MCO",0,8,1,11,0,0,81.82,22,12,1.4,24.4,-1,0.84,0.73,4.77
"05/01/2013",0,4," MHT",0,1,0,1,0,0,100,0,0,0,0,-1,0.7,8,5
"05/01/2013",0,4," MIA",0,4,0,2,0,0,50,0,0,0,0,-7.5,-2.2,-16,26.5
"05/01/2013",0,4," PBI",0,1,0,2,0,0,50,0,0,0,0,-11.5,0.25,-13,19.55
"05/01/2013",0,4," PHL",0,5,0,7,0,0,85.71,0,0,0,0,-10.57,1.44,-3.71,6.83
"05/01/2013",0,4," PIT",0,2,1,3,0,0,100,54,11,0.5,40.5,-5,-1.1,-11.33,-9.57
"05/01/2013",0,4," PVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/01/2013",0,4," RDU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/01/2013",0,4," SDF",0,4,0,45,0,0,82.22,0,0,0,0,-1.58,-0.2,0,3.72
"05/01/2013",0,4," SJU",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/01/2013",0,4," SWF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/01/2013",0,4," TEB",0,0,1,2,0,0,50,17,11,-0.2,16.8,-8.5,-1.1,-10.5,12.65
"05/01/2013",0,4," TPA",0,4,1,2,100,100,100,-10,11,-0.4,-10.4,-12.5,0.3,-7.5,-14.5
"05/01/2013",0,5," AUS",0,2,0,3,0,0,100,0,0,0,0,-2.33,0.67,3,0
"05/01/2013",0,5," BHM",0,0,0,1,0,0,100,0,0,0,0,-14,1,-12,-9.2
