"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"07/11/2010",0,4," ATL",0,2,0,2,0,0,100,0,0,0,0,-6,-1.3,-7,-5.3
"07/11/2010",0,4," BDL",0,3,0,3,0,0,100,0,0,0,0,-3,1.2,-13,-8.67
"07/11/2010",0,4," BOS",0,5,0,5,0,0,100,0,0,0,0,0.6,-1.08,-11.8,-11.8
"07/11/2010",0,4," BUF",0,2,0,1,0,0,100,0,0,0,0,1,-0.6,-20,-24
"07/11/2010",0,4," BWI",0,5,0,5,0,0,100,0,0,0,0,-10.6,-0.66,-16.4,-7.56
"07/11/2010",0,4," CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/11/2010",0,4," CLT",0,2,1,1,0,0,100,37,18,6.1,43.1,-6,2.8,-2,-5
"07/11/2010",0,4," CVG",0,0,2,1,100,100,100,-33,12,-0.8,-33.8,-7,0.5,-5,-20.1
"07/11/2010",0,4," DAY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/11/2010",0,4," DCA",0,1,0,1,0,0,100,0,0,0,0,-4,-0.2,-15,-17
"07/11/2010",0,4," DTW",0,5,1,5,100,100,100,7,18,3.2,10.2,-1.4,-1.38,-6.4,-2.4
"07/11/2010",0,4," EWR",0,6,0,4,0,0,75,0,0,0,0,-1.75,1.63,-3,1.8
"07/11/2010",0,4," FLL",0,5,0,5,0,0,80,0,0,0,0,-6.6,0.3,-10,-4
"07/11/2010",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/11/2010",0,4," IAD",0,5,0,6,0,0,83.33,0,0,0,0,-12,0.43,-15.67,-2.72
