"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"01/11/2011",0,4," SJU",0,2,0,2,0,0,0,0,0,0,0,-11,0.25,10,52
"01/11/2011",0,5," ATL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,5," BDL",0,2,0,1,0,0,0,0,0,0,0,-2,3.3,-8,91
"01/11/2011",0,5," BOS",0,3,0,3,0,0,33.33,0,0,0,0,-4.33,-0.13,16,106.33
"01/11/2011",0,5," BWI",0,2,1,3,0,0,100,30,11,1.5,31.5,0.33,-0.73,-3.67,-7.2
"01/11/2011",0,5," CLT",0,0,1,0,100,100,0,-52,12,-0.6,-52.8,0,0,0,0
"01/11/2011",0,5," CVG",0,4,1,8,0,0,100,67,32,19.5,86.5,-1.5,2.1,1.13,-1.78
"01/11/2011",0,5," DAY",0,0,1,0,100,100,0,0,18,7,7,0,0,0,0
"01/11/2011",0,5," DCA",0,1,0,1,0,0,100,0,0,0,0,-7,1.5,-2,-1
"01/11/2011",0,5," DTW",0,2,0,3,0,0,66.67,0,0,0,0,-20.67,0.03,-12.67,12.63
"01/11/2011",0,5," EWR",1,4,2,7,50,50,85.71,6.5,11.5,-1.2,5.3,-0.14,0.53,-2.57,9.71
"01/11/2011",0,5," FLL",0,5,0,3,0,0,66.67,0,0,0,0,-10.33,0.6,-5,3.67
"01/11/2011",0,5," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,5," IAD",0,5,1,5,100,100,100,-5,12,-0.3,-5.3,-3.8,0.66,-9.4,-11.72
"01/11/2011",0,5," IND",0,1,3,26,66.67,33.33,57.69,8.33,22,11.3,19.63,-1,-0.23,5.58,25.55
"01/11/2011",0,5," JFK",4,8,3,9,100,100,77.78,-1,20.67,2.87,1.87,-1.11,1.47,-9.67,4.12
"01/11/2011",0,5," LGA",0,1,0,1,0,0,0,0,0,0,0,-2,1.8,-7,33
"01/11/2011",0,5," MCO",0,4,1,4,0,0,100,33,12,1.8,34.8,-6.25,-0.05,-5.5,-0.63
"01/11/2011",0,5," MHT",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,5," MIA",0,3,0,1,0,0,100,0,0,0,0,-6,2,-6,-15.6
"01/11/2011",0,5," PBI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,5," PHL",1,5,1,8,0,0,50,43,18,4.8,47.8,-2.38,4.63,6.75,14.56
"01/11/2011",0,5," PIT",0,1,1,1,100,100,100,0,20,9,9,-11,-1.7,-10,-12
"01/11/2011",0,5," RDU",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,5," SDF",0,2,0,35,0,0,51.43,0,0,0,0,1.91,-0.11,7.2,17.34
"01/11/2011",0,5," TEB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,5," TPA",0,3,2,2,0,0,50,36,12,1.8,37.8,6.5,2.25,16.5,21.5
"01/11/2011",0,6," AUS",0,0,1,2,100,100,100,-10,9,-0.9,-10.9,-6,-0.1,-5.5,-11.15
"01/11/2011",0,6," BHM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,6," BNA",0,0,1,1,0,0,100,38,19,9.2,47.2,12,0.6,-25,-39.9
"01/11/2011",0,6," DAL",0,0,0,1,0,0,100,0,0,0,0,-1,-0.3,0,-7.9
"01/11/2011",0,6," DFW",1,2,1,2,100,100,50,-8,11,-0.5,-8.5,3,0.5,-6,19
"01/11/2011",0,6," HOU",0,1,0,1,0,0,100,0,0,0,0,-4,0.1,-8,-8
"01/11/2011",0,6," IAH",0,2,0,3,0,0,66.67,0,0,0,0,-3,-0.6,-7,13.93
"01/11/2011",0,6," MCI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,6," MDW",0,4,0,4,0,0,75,0,0,0,0,-3.25,-1.5,-20.75,-4.5
"01/11/2011",0,6," MEM",0,0,1,54,100,100,57.41,4,16,2.7,6.7,6.94,-2.99,8.43,15.74
"01/11/2011",0,6," MKE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,6," MSP",1,4,1,7,100,100,100,0,22,8.9,8.9,10.71,1.13,-8,-2.33
"01/11/2011",0,6," MSY",0,1,0,1,0,0,100,0,0,0,0,-3,0.8,-21,-21
"01/11/2011",0,6," OMA",0,0,2,0,50,0,0,15.5,13,2.9,18.4,0,0,0,0
"01/11/2011",0,6," ORD",0,2,1,2,100,100,100,-3,11,-0.1,-3.1,-11,1.65,-7.5,-12.65
"01/11/2011",0,6," RFD",0,2,0,3,0,0,100,0,0,0,0,1.33,-1.2,-5,2.47
"01/11/2011",0,6," SAT",0,1,0,2,0,0,100,0,0,0,0,6,2.5,-9.5,-12.4
"01/11/2011",0,6," STL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,7," ABQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,7," DEN",3,2,2,2,50,50,100,11.5,15,3.45,14.95,-0.5,3,-6.5,-13
"01/11/2011",0,7," PHX",2,2,5,4,60,60,50,25.8,13.6,3.28,29.08,-10.75,1.18,-2,23.63
"01/11/2011",0,7," SLC",1,1,1,1,0,0,100,330,27,9.9,339.9,-7,0,-6,-11
"01/11/2011",0,8," BUR",0,0,1,2,100,100,100,10,10,0.8,10.8,-8,0.5,-5.5,-14.2
"01/11/2011",0,8," LAS",3,1,5,1,60,60,100,5.8,12,0.06,5.86,-16,-0.4,20,9
"01/11/2011",0,8," LAX",12,6,11,3,81.82,81.82,100,5.82,10.64,-0.9,4.99,-1.67,2.93,-14.33,1.83
"01/11/2011",0,8," LGB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,8," OAK",0,0,1,4,0,0,50,20,8,0.3,20.3,1.5,0.85,2.75,14.1
"01/11/2011",0,8," ONT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",0,8," PDX",0,1,1,2,0,0,100,31,10,3.2,34.2,-9,1,-7.5,-10.95
"01/11/2011",0,8," PSP",0,0,1,0,100,100,0,-14,9,-0.8,-15.7,0,0,0,0
"01/11/2011",0,8," SEA",1,2,1,1,100,100,100,5,17,2.1,7.1,-10,-0.3,6,1
"01/11/2011",0,8," SFO",10,2,7,3,71.43,71.43,66.67,9.71,14.71,2.59,12.3,-1.33,0.63,44.67,64.7
"01/11/2011",0,8," SMF",1,0,1,0,100,100,0,-7,8,-0.8,-7.8,0,0,0,0
"01/11/2011",0,9," ANC",4,4,4,3,75,75,0,11.5,19,7.35,18.85,-3,4.47,15.33,34
"01/11/2011",0,10," HNL",3,1,4,4,75,75,25,12.25,13,1.8,14.05,-7.75,0.9,-5,23.48
"01/11/2011",0,10," OGG",0,1,0,1,0,0,100,0,0,0,0,3,0,4,12.3
"01/11/2011",1,5," SJU",0,2,0,2,0,0,50,0,0,0,0,-2.5,5.25,-1,77
"01/11/2011",1,6," ATL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,6," BDL",0,0,1,0,100,100,0,-29,10,-0.9,-29.9,0,0,0,0
"01/11/2011",1,6," BOS",0,1,0,1,0,0,100,0,0,0,0,-6,-1,-10,-16
"01/11/2011",1,6," BWI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,6," CLE",0,0,2,2,50,50,50,59.5,17,6.4,65.9,-3,-0.7,5,15.4
"01/11/2011",1,6," CLT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,6," CVG",1,1,2,8,100,100,87.5,-6,18.5,6,0,-6.75,2.3,1.88,-0.1
"01/11/2011",1,6," DCA",0,1,0,1,0,0,100,0,0,0,0,1,-0.5,-17,-12
"01/11/2011",1,6," DTW",0,1,0,1,0,0,100,0,0,0,0,0,-0.3,-11,-11
"01/11/2011",1,6," EWR",0,0,2,1,100,0,100,9,20,8.5,17.5,0,0.3,6,0.7
"01/11/2011",1,6," FLL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,6," IAD",0,0,1,1,100,100,100,-13,12,-0.3,-13.3,6,-0.5,7,-6.3
"01/11/2011",1,6," IND",0,0,0,13,0,0,53.85,0,0,0,0,-2.77,0.42,3,17.95
"01/11/2011",1,6," JFK",2,2,2,2,100,100,100,2,26,6.9,8.9,-5,0.3,-15.5,-15.75
"01/11/2011",1,6," LGA",0,1,1,1,100,100,100,-18,17,-0.5,-18.5,1,-1.2,-15,-15
"01/11/2011",1,6," MCO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,6," MIA",1,1,3,1,33.33,33.33,100,66.33,14.33,2.2,68.53,-10,2,-12,-22
"01/11/2011",1,6," PBI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,6," PHL",0,0,1,0,100,100,0,-18,13,-0.2,-18.2,0,0,0,0
"01/11/2011",1,6," RDU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,6," SDF",0,3,5,31,40,20,54.84,35.8,24.6,13.78,49.58,1.45,0.21,5.26,16.4
"01/11/2011",1,6," TEB",0,0,1,3,100,100,33.33,-1,11,-0.3,-1.3,21.67,-1.2,8.67,12.93
"01/11/2011",1,6," TPA",0,0,1,0,0,0,0,46,12,1.8,47.8,0,0,0,0
"01/11/2011",1,7," BHM",0,0,1,3,0,0,0,25,14,3.6,28.6,-3,0,1.33,40.53
"01/11/2011",1,7," BNA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,7," DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,7," DFW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,7," GYY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,7," HOU",0,0,1,0,100,100,0,8,10,2.3,10.3,0,0,0,0
"01/11/2011",1,7," IAH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,7," MDW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01/11/2011",1,7," MEM",0,0,0,8,0,0,50,0,0,0,0,-3.5,-3.1,0.38,20.85
"01/11/2011",1,7," MKE",0,0,0,1,0,0,0,0,0,0,0,-2,0.3,0,17
"01/11/2011",1,7," MSP",0,0,0,1,0,0,0,0,0,0,0,7,2.1,26,80.7
"01/11/2011",1,7," MSY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
