"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"05/11/2012",0,4," ATL",2,3,3,2,100,66.67,0,-5.33,14.33,1.43,-3.9,-2.5,-2.2,-16,30.65
"05/11/2012",0,4," BDL",0,5,1,5,100,100,100,-10,10,-0.9,-10.9,-1,0.64,-3,-1.2
"05/11/2012",0,4," BOS",0,8,0,8,0,0,50,0,0,0,0,-3.25,-0.29,-6.75,32.38
"05/11/2012",0,4," BUF",0,2,0,2,0,0,100,0,0,0,0,-1.5,-0.1,-2.5,0.5
"05/11/2012",0,4," BWI",0,7,0,8,0,0,87.5,0,0,0,0,-4.38,0.88,2.25,3.85
"05/11/2012",0,4," CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/11/2012",0,4," CLT",1,4,3,5,100,100,100,-19.67,13.33,0.73,-19.1,-12,2.08,-8.2,-13.12
"05/11/2012",0,4," CVG",0,8,0,13,0,0,100,0,0,0,0,-3,0.3,-8.08,-13.96
"05/11/2012",0,4," DAY",0,1,0,1,0,0,100,0,0,0,0,-7,4.9,0,-6
"05/11/2012",0,4," DCA",0,1,0,1,0,0,100,0,0,0,0,1,6.3,3,-2
"05/11/2012",0,4," DTW",0,7,0,6,0,0,83.33,0,0,0,0,-4.33,1.83,1.17,3.18
"05/11/2012",0,4," EWR",1,7,0,12,0,0,91.67,0,0,0,0,-0.08,0.48,-5.67,-0.29
"05/11/2012",0,4," FLL",1,6,1,6,0,0,66.67,720,17,5.1,725.1,-6.33,0.5,-9.33,15.17
"05/11/2012",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/11/2012",0,4," IAD",0,3,1,3,100,100,66.67,2,14,1.7,3.7,-11.67,-0.9,-14,28.4
"05/11/2012",0,4," IND",0,1,2,28,50,50,89.29,13,10.5,0,13,-0.93,-0.51,-1.18,-5.89
"05/11/2012",0,4," ISP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/11/2012",0,4," JAX",0,1,0,1,0,0,100,0,0,0,0,-1,1.1,-8,-14
"05/11/2012",0,4," JFK",4,11,3,11,100,100,72.73,472.33,18,0.2,472.53,-1.64,-1.14,-6.55,9.53
"05/11/2012",0,4," LGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/11/2012",0,4," MCO",0,5,0,8,0,0,75,0,0,0,0,-6.5,-0.98,-11.5,-8.53
"05/11/2012",0,4," MHT",0,2,0,1,0,0,100,0,0,0,0,-2,0,-10,-17.4
"05/11/2012",0,4," MIA",1,1,0,2,0,0,100,0,0,0,0,-3.5,0.65,-4.5,9.35
"05/11/2012",0,4," PBI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
