"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"12/21/2010",0,4," SJU",0,2,1,2,100,100,0,9,13,1,10,-7.5,-0.3,-14,65.65
"12/21/2010",0,5," ATL",0,1,2,2,100,50,50,8.5,17.5,4.7,13.2,-29.5,0.35,-25.5,0.3
"12/21/2010",0,5," BDL",0,1,0,1,0,0,0,0,0,0,0,2,2.4,7,16
"12/21/2010",0,5," BOS",0,3,0,2,0,0,0,0,0,0,0,5,1.4,21.5,77.5
"12/21/2010",0,5," BUF",0,2,0,4,0,0,50,0,0,0,0,3.5,1.3,5.5,30.15
"12/21/2010",0,5," BWI",0,3,1,4,0,0,50,45,10,0.3,45.3,3,-0.25,-9,10.03
"12/21/2010",0,5," CLE",0,0,0,1,0,0,0,0,0,0,0,-6,1.1,4,57.1
"12/21/2010",0,5," CLT",0,0,5,1,40,40,100,11.4,14.2,2.3,13.7,-23,3,-16,5.2
"12/21/2010",0,5," CVG",0,3,0,7,0,0,28.57,0,0,0,0,0.43,3.5,11.57,39.24
"12/21/2010",0,5," DAY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/21/2010",0,5," DCA",0,1,0,1,0,0,100,0,0,0,0,5,-0.7,10,3
"12/21/2010",0,5," DTW",0,3,0,2,0,0,50,0,0,0,0,-3,-0.45,-4.5,66.5
"12/21/2010",0,5," EWR",1,5,1,13,0,0,53.85,36,20,6.7,42.7,1.31,-0.52,-0.77,48.12
"12/21/2010",0,5," FLL",0,5,0,5,0,0,60,0,0,0,0,-8.2,3.84,-12.2,16.8
"12/21/2010",0,5," HPN",0,0,0,1,0,0,100,0,0,0,0,-4,-0.7,-3,-2.9
"12/21/2010",0,5," IAD",0,3,2,4,0,0,75,18,14,1.35,19.35,-3.5,-0.48,-12.5,13.95
"12/21/2010",0,5," IND",0,1,2,31,0,0,3.23,67,21,10.55,77.55,24.39,10.85,40.97,57.91
"12/21/2010",0,5," ISP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/21/2010",0,5," JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/21/2010",0,5," JFK",4,11,3,11,33.33,0,54.55,48,25,5.8,54.03,-3.73,0.09,-13.55,20.57
"12/21/2010",0,5," LGA",0,1,0,1,0,0,0,0,0,0,0,8,0.5,22,15
"12/21/2010",0,5," MCO",0,5,0,6,0,0,50,0,0,0,0,-8.33,-0.28,-15.33,4.62
"12/21/2010",0,5," MHT",0,1,0,2,0,0,100,0,0,0,0,-3,-0.45,4.5,2.6
"12/21/2010",0,5," MIA",1,1,0,1,0,0,100,0,0,0,0,0,0.2,-3,1.5
"12/21/2010",0,5," PBI",0,2,0,2,0,0,0,0,0,0,0,-2.5,0.1,-10,70.5
"12/21/2010",0,5," PHL",1,4,1,13,0,0,23.08,78,16,4.3,82.3,0.46,4.55,10.46,28.25
"12/21/2010",0,5," PIT",0,1,1,2,100,100,50,-10,10,-0.9,-10.9,-4,0.7,12.5,2.7
"12/21/2010",0,5," PVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/21/2010",0,5," RDU",1,3,1,5,0,0,40,49,12,0.9,49.9,-3.4,0.72,-0.6,26.08
"12/21/2010",0,5," RSW",0,1,0,1,0,0,100,0,0,0,0,-2,-0.2,-36,-10
"12/21/2010",0,5," SDF",0,2,0,52,0,0,26.92,0,0,0,0,3.4,1.3,8.79,33.23
"12/21/2010",0,5," TEB",0,0,0,1,0,0,100,0,0,0,0,-19,-1.2,-22,-8.2
"12/21/2010",0,5," TPA",0,4,1,4,0,0,75,42,11,1.2,43.2,-0.25,0.2,-11,10
"12/21/2010",0,6," AUS",0,1,0,4,0,0,75,0,0,0,0,-4.25,0.35,-5.25,43.7
"12/21/2010",0,6," BHM",0,0,0,1,0,0,0,0,0,0,0,-13,-0.1,-13,48.4
"12/21/2010",0,6," BNA",0,0,1,0,100,100,0,8,10,0.3,8.3,0,0,0,0
"12/21/2010",0,6," DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/21/2010",0,6," DFW",1,2,0,2,0,0,50,0,0,0,0,-2,-2.45,-17,34.5
"12/21/2010",0,6," HOU",0,2,0,3,0,0,0,0,0,0,0,-11,1.17,-7.67,101.07
"12/21/2010",0,6," IAH",0,2,0,4,0,0,75,0,0,0,0,-0.5,0.18,-6.5,10.73
"12/21/2010",0,6," MCI",0,1,0,1,0,0,0,0,0,0,0,-4,1.4,-5,33.8
"12/21/2010",0,6," MDW",0,2,0,2,0,0,0,0,0,0,0,-10.5,1.8,-25,55.5
"12/21/2010",0,6," MEM",0,0,1,57,0,0,28.07,33,17,4,37,8.33,-3.09,9.33,29.59
"12/21/2010",0,6," MKE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/21/2010",0,6," MSP",1,3,3,6,66.67,33.33,33.33,12.33,27.67,14.63,27.27,6.17,2.43,-3.17,34.02
"12/21/2010",0,6," MSY",0,1,0,1,0,0,0,0,0,0,0,-2,-0.4,-13,110
"12/21/2010",0,6," OMA",0,0,1,0,100,100,0,-2,9,-0.9,-2.9,0,0,0,0
"12/21/2010",0,6," ORD",0,3,2,5,50,50,40,31,13.5,0.3,31.3,1.8,2.92,-2.8,15.56
"12/21/2010",0,6," RFD",0,1,2,15,0,0,40,80,19,11.7,91.7,-0.2,0.6,-1.07,15.11
"12/21/2010",0,6," SAT",0,0,1,1,100,100,100,-8,8,-0.8,-8.8,0,0.7,1,-7.6
"12/21/2010",0,6," STL",0,1,0,2,0,0,0,0,0,0,0,0,0.4,-11.5,58.9
"12/21/2010",0,7," ABQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/21/2010",0,7," DEN",4,1,4,1,75,75,100,4.25,11.5,-0.53,3.73,-1,0,-9,-11
"12/21/2010",0,7," PHX",3,1,3,3,100,100,0,-3,15.33,2.8,-0.2,1.33,-0.93,35.67,60.63
"12/21/2010",0,7," SLC",1,1,1,2,100,100,50,1,29,13,14,-7,2.65,-1.5,51.25
"12/21/2010",0,7," TUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/21/2010",0,8," BUR",0,0,1,1,100,100,100,4,10,0.7,4.7,-1,-0.4,-1,-2.5
"12/21/2010",0,8," LAS",3,1,3,3,33.33,33.33,66.67,186,16.33,5.5,191.5,1,0.33,0,4.93
"12/21/2010",0,8," LAX",13,8,13,10,23.08,23.08,50,28.77,19.31,6.98,35.81,1.7,5.69,5.1,35.05
"12/21/2010",0,8," OAK",0,0,1,1,100,0,100,12,11,3.2,15.2,0,-1,0,13.7
"12/21/2010",0,8," ONT",0,0,1,0,0,0,0,57,9,-0.5,56.5,0,0,0,0
"12/21/2010",0,8," PDX",0,2,0,3,0,0,66.67,0,0,0,0,11.67,1.4,-1,6.87
"12/21/2010",0,8," SAN",0,0,0,1,0,0,0,0,0,0,0,-4,1.9,-1,16.6
"12/21/2010",0,8," SEA",2,3,2,3,50,50,0,111.5,22,5.7,117.2,4.67,-0.97,-10.33,29
"12/21/2010",0,8," SFO",12,2,9,3,11.11,11.11,33.33,63,14.67,1.97,64.97,5.33,0.87,5.67,23.83
"12/21/2010",0,8," SJC",0,0,0,1,0,0,100,0,0,0,0,-8,-1.5,-11,-9.8
"12/21/2010",0,8," SMF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12/21/2010",0,9," ANC",4,5,4,6,75,75,100,4,11.25,-0.85,3.15,-0.33,-0.7,-3.33,-2.97
"12/21/2010",0,10," HNL",3,2,2,2,100,100,50,4.5,13,2.1,6.6,4,1.5,6,16.9
