"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"05/11/2010",0,4," ATL",1,1,1,1,0,0,100,29,17,4.2,33.2,1,1.2,-1,-8
"05/11/2010",0,4," BDL",0,1,0,1,0,0,100,0,0,0,0,-2,-2,-14,-22
"05/11/2010",0,4," BOS",0,8,0,8,0,0,87.5,0,0,0,0,-1,1.3,-5.63,-1.59
"05/11/2010",0,4," BUF",0,3,0,3,0,0,100,0,0,0,0,-2.67,-1.2,-6.67,-9.33
"05/11/2010",0,4," BWI",0,4,0,6,0,0,50,0,0,0,0,-3.67,-0.32,-9.5,14.03
"05/11/2010",0,4," CLT",0,0,4,1,100,100,100,2.25,15.5,3.6,5.88,-12,0,-9,3.3
"05/11/2010",0,4," CVG",0,1,0,9,0,0,77.78,0,0,0,0,-0.78,2.1,6,5.22
"05/11/2010",0,4," DCA",0,2,0,2,0,0,50,0,0,0,0,-4,-0.3,-9,12
"05/11/2010",0,4," DTW",0,2,0,2,0,0,50,0,0,0,0,-7.5,1.9,-20.5,6.5
"05/11/2010",0,4," EWR",0,6,1,10,100,100,80,5,18,4.7,9.7,1.4,1.11,-2.6,1.89
"05/11/2010",0,4," FLL",0,3,0,3,0,0,100,0,0,0,0,-2,6,-2.67,-2.33
"05/11/2010",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/11/2010",0,4," IAD",0,5,2,6,50,50,66.67,27.5,13.5,0.8,28.4,-1.17,3.3,-5,12.7
"05/11/2010",0,4," IND",0,2,1,32,100,100,81.25,-3,9,-0.8,-3.8,2.06,-0.62,2.28,0.32
"05/11/2010",0,4," JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/11/2010",0,4," JFK",4,9,4,10,100,100,50,-5.75,19,-0.2,-6.2,-10.1,2.61,-22.4,40.87
"05/11/2010",0,4," MCO",0,3,0,8,0,0,62.5,0,0,0,0,-3.38,-0.44,-1.75,20.98
"05/11/2010",0,4," MHT",0,2,0,2,0,0,100,0,0,0,0,2.5,0.05,4.5,-4.5
"05/11/2010",0,4," MIA",1,1,0,1,0,0,100,0,0,0,0,7,-0.3,-5,-12
"05/11/2010",0,4," PHL",1,3,2,10,50,0,100,52.5,21.5,8.55,61.35,-0.5,0.83,-0.4,0.42
"05/11/2010",0,4," PIT",0,0,1,0,100,100,0,0,13,2.1,2.1,0,0,0,0
"05/11/2010",0,4," PVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/11/2010",0,4," RDU",0,3,1,4,100,100,75,-8,11,-0.1,-8.1,-3.25,0.1,-10,9.98
"05/11/2010",0,4," RSW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"05/11/2010",0,4," SDF",0,2,1,43,0,0,67.44,36,10,-0.5,35.5,3.12,1.01,6.16,12.93
"05/11/2010",0,4," TEB",0,0,0,1,0,0,100,0,0,0,0,-14,-1.2,-14,-9.6
"05/11/2010",0,4," TPA",0,3,0,3,0,0,100,0,0,0,0,-5.33,0.9,-5,-8.67
"05/11/2010",0,5," AUS",0,1,0,2,0,0,0,0,0,0,0,-7.5,-0.35,-12.5,41.75
"05/11/2010",0,5," BHM",0,0,0,1,0,0,0,0,0,0,0,-2,-0.1,-2,31.4
"05/11/2010",0,5," BNA",1,1,1,0,100,100,0,-2,9,-0.7,-2.7,0,0,0,0
"05/11/2010",0,5," DAL",0,0,0,1,0,0,0,0,0,0,0,-9,-0.1,-8,24.9
"05/11/2010",0,5," DFW",0,2,0,2,0,0,100,0,0,0,0,-6.5,-3,-9,1.5
