"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"04/21/2011",0,4," ATL",0,1,2,3,100,100,66.67,-16.5,12,-0.9,-17.4,1,0.2,-0.67,6.57
"04/21/2011",0,4," BDL",0,5,1,5,100,100,80,-14,10,-0.9,-15.7,-0.6,2.24,-7.8,7.4
"04/21/2011",0,4," BOS",0,4,0,4,0,0,75,0,0,0,0,2.25,3.13,-4.5,0.55
"04/21/2011",0,4," BUF",0,1,0,1,0,0,100,0,0,0,0,1,1.4,-37,-10
"04/21/2011",0,4," BWI",0,7,0,7,0,0,85.71,0,0,0,0,-2,-0.13,-19.57,3.43
"04/21/2011",0,4," CLT",0,2,6,5,100,100,60,1.67,13.83,1.23,2.9,-6.6,2.8,-4.4,12.98
"04/21/2011",0,4," CVG",0,2,0,7,0,0,85.71,0,0,0,0,-3.14,0.16,-1.29,2.89
"04/21/2011",0,4," DAY",0,1,1,2,100,100,50,-29,11,0,-29,0.5,-0.15,-2.5,13.25
"04/21/2011",0,4," DCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2011",0,4," DTW",0,2,0,3,0,0,66.67,0,0,0,0,-0.67,-0.37,-14.67,-3
"04/21/2011",0,4," EWR",1,4,1,8,100,100,75,6,21,8.3,14.3,-1.63,-0.95,-8.5,11.3
"04/21/2011",0,4," FLL",0,7,0,7,0,0,57.14,0,0,0,0,-6.71,0.86,-7.86,45.43
"04/21/2011",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2011",0,4," IAD",0,4,0,6,0,0,66.67,0,0,0,0,-2.5,2.72,-1.83,25.13
"04/21/2011",0,4," IND",0,4,1,31,100,100,96.77,11,12,1.5,12.5,-0.84,0.02,-2.45,-8.37
"04/21/2011",0,4," ISP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2011",0,4," JAX",0,1,1,1,100,100,100,-20,10,-0.7,-20.7,-13,7.6,-3,-7
"04/21/2011",0,4," JFK",3,9,3,13,100,100,69.23,-3.67,13.67,-4.13,-7.77,-3.46,3.06,-14.54,0.06
"04/21/2011",0,4," LGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2011",0,4," MCO",0,6,0,9,0,0,77.78,0,0,0,0,-4.56,-0.89,-4.78,12.79
"04/21/2011",0,4," MHT",0,2,0,1,0,0,0,0,0,0,0,-12,7.1,-24,36
"04/21/2011",0,4," MIA",0,1,0,1,0,0,100,0,0,0,0,1,0,3,4.9
"04/21/2011",0,4," PBI",0,2,0,3,0,0,66.67,0,0,0,0,0.33,0.27,0.67,12.57
"04/21/2011",0,4," PHL",1,3,3,8,0,0,75,19.33,18,3.5,22.83,-4.63,2.74,-3,9.73
"04/21/2011",0,4," PIT",0,1,1,2,100,100,50,10,11,0,10,2,0.2,0.5,58.1
"04/21/2011",0,4," RDU",1,4,1,3,0,0,66.67,24,12,0.9,24.9,-2.67,1.07,2.33,2.67
"04/21/2011",0,4," RSW",0,1,0,1,0,0,100,0,0,0,0,-2,1.9,-13,3
"04/21/2011",0,4," SDF",0,3,2,44,0,0,84.09,49.5,10,-0.4,49.45,-1.41,0.75,0.73,2.83
"04/21/2011",0,4," SJU",0,1,0,1,0,0,100,0,0,0,0,-1,-0.6,12,12
"04/21/2011",0,4," SWF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2011",0,4," TEB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2011",0,4," TPA",0,5,1,5,0,0,60,55,11,0.8,56.3,-5.4,0.44,-1.2,21.4
"04/21/2011",0,5," AUS",0,2,0,5,0,0,100,0,0,0,0,-2.8,-0.2,-7.8,-0.6
"04/21/2011",0,5," BHM",0,0,0,1,0,0,0,0,0,0,0,-7,0,-4,34.9
"04/21/2011",0,5," BNA",0,0,0,1,0,0,100,0,0,0,0,0,-0.4,-30,-44.5
"04/21/2011",0,5," DAL",0,0,1,3,100,0,66.67,14,9,1.1,15.1,1.67,0.7,2,18.43
"04/21/2011",0,5," DFW",0,4,0,5,0,0,40,0,0,0,0,10.8,-0.56,5.4,17.92
"04/21/2011",0,5," HOU",0,4,0,5,0,0,20,0,0,0,0,-6.8,-0.2,0.8,45.24
"04/21/2011",0,5," IAH",0,2,0,2,0,0,50,0,0,0,0,-6.5,3.8,3,-0.55
"04/21/2011",0,5," MCI",0,2,0,2,0,0,0,0,0,0,0,-2,0.2,-16.5,33.75
"04/21/2011",0,5," MDW",0,7,0,8,0,0,75,0,0,0,0,-5.38,-0.2,-25.5,-3.53
"04/21/2011",0,5," MEM",0,0,0,55,0,0,63.64,0,0,0,0,8.02,-2.16,7.35,13.45
"04/21/2011",0,5," MKE",0,1,0,1,0,0,100,0,0,0,0,3,-0.2,-24,-22
"04/21/2011",0,5," MSP",1,2,1,1,100,100,100,-64,13,-0.1,-64.1,22,-0.9,2,13.6
"04/21/2011",0,5," MSY",0,3,0,4,0,0,50,0,0,0,0,22.5,-0.6,16,42.78
"04/21/2011",0,5," OMA",0,1,0,1,0,0,100,0,0,0,0,3,0.4,-21,-21
