"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"07/11/2013",0,4," ATL",1,5,3,7,100,100,57.14,-4,14.33,2.03,-1.63,-1.57,2.06,-5.86,35.23
"07/11/2013",0,4," BDL",0,3,0,3,0,0,0,0,0,0,0,-3,0.07,-5.67,90
"07/11/2013",0,4," BOS",0,9,0,10,0,0,20,0,0,0,0,5.3,0.6,1.3,67.01
"07/11/2013",0,4," BUF",0,1,0,1,0,0,0,0,0,0,0,-2,0.8,-17,175
"07/11/2013",0,4," BWI",0,9,3,9,100,100,22.22,-3.33,9,-0.6,-3.93,-8.22,2.67,-3.22,55.64
"07/11/2013",0,4," CLE",0,3,0,3,0,0,66.67,0,0,0,0,-11,2.07,-13,17.67
"07/11/2013",0,4," CLT",0,3,3,3,100,100,33.33,-8.33,11.67,-1.03,-9.37,-6.67,1.5,-3.33,74
"07/11/2013",0,4," CVG",0,3,0,12,0,0,83.33,0,0,0,0,-10.75,0.59,-8.17,-6.69
"07/11/2013",0,4," DAY",0,1,0,1,0,0,0,0,0,0,0,-7,-1.5,-16,32
"07/11/2013",0,4," DCA",0,2,0,2,0,0,50,0,0,0,0,-4,0.6,-9.5,45.5
"07/11/2013",0,4," DTW",0,8,0,8,0,0,50,0,0,0,0,-5.25,1.26,-10.25,59.56
"07/11/2013",0,4," EWR",0,6,5,7,100,80,28.57,-0.8,16.6,3.6,3,-6.14,2.21,-2.71,59.06
"07/11/2013",0,4," FLL",0,6,3,6,100,100,0,-10.67,14,1.13,-9.53,-13.5,1.1,2.33,122.17
"07/11/2013",0,4," HPN",0,0,0,1,0,0,100,0,0,0,0,4,0.1,4,-9.4
"07/11/2013",0,4," IAD",0,6,1,7,100,100,57.14,-13,12,-0.1,-13.1,-10.29,1.44,-1.14,11.57
"07/11/2013",0,4," IND",0,3,1,31,100,100,87.1,-9,10,-0.3,-9.3,0.84,-0.35,1.74,-2.01
"07/11/2013",0,4," ISP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/11/2013",0,4," JAX",0,1,0,1,0,0,0,0,0,0,0,-9,-0.7,-8,25
"07/11/2013",0,4," JFK",6,10,6,11,16.67,16.67,45.45,135.33,18.67,0.97,137.13,3.91,4.05,4.45,31.45
"07/11/2013",0,4," LGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"07/11/2013",0,4," MCO",0,11,0,12,0,0,41.67,0,0,0,0,-6.67,0.35,-4.75,61.64
"07/11/2013",0,4," MHT",0,2,1,1,0,0,0,16,11,1.7,17.7,4,0.2,-4,32
