"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"11/01/2010",0,4," SJU",0,0,0,2,0,0,50,0,0,0,0,0.5,-0.6,0.5,14.8
"11/01/2010",0,5," ATL",0,1,0,1,0,0,100,0,0,0,0,-10,-1.4,-15,-22
"11/01/2010",0,5," BDL",0,1,0,1,0,0,100,0,0,0,0,6,3,-6,-1
"11/01/2010",0,5," BOS",0,4,0,4,0,0,100,0,0,0,0,3.25,-0.08,-6.5,-10.25
"11/01/2010",0,5," BUF",0,3,0,4,0,0,75,0,0,0,0,-3,0.8,-12.25,-11.75
"11/01/2010",0,5," BWI",0,4,0,3,0,0,100,0,0,0,0,-5,3.93,-12.33,-4.33
"11/01/2010",0,5," CVG",0,2,1,0,100,100,0,3,14,1.2,4.2,0,0,0,0
"11/01/2010",0,5," DCA",0,1,0,1,0,0,100,0,0,0,0,2,6.3,-6,-6
"11/01/2010",0,5," DTW",0,4,0,3,0,0,100,0,0,0,0,-3.33,-1.57,-8,-13.33
"11/01/2010",0,5," EWR",0,7,0,4,0,0,75,0,0,0,0,-7.25,-1.55,-19,1.5
"11/01/2010",0,5," FLL",0,4,0,3,0,0,100,0,0,0,0,-6,0.1,-3,-6
"11/01/2010",0,5," HPN",0,0,0,1,0,0,100,0,0,0,0,1,0.3,2,12.1
"11/01/2010",0,5," IAD",0,3,0,4,0,0,75,0,0,0,0,-3.75,0.93,-15.25,6.25
"11/01/2010",0,5," IND",0,3,0,3,0,0,66.67,0,0,0,0,1.67,-1.9,-0.33,0.6
"11/01/2010",0,5," JAX",0,0,0,1,0,0,100,0,0,0,0,-4,-0.5,-5,2.3
"11/01/2010",0,5," JFK",4,8,4,11,75,50,72.73,15.25,22,2.8,18.05,-4.64,-0.49,-17,2.2
"11/01/2010",0,5," MCO",0,2,0,3,0,0,100,0,0,0,0,-4.33,-0.3,-7,-10.67
"11/01/2010",0,5," MHT",0,1,0,1,0,0,0,0,0,0,0,-11,0,-11,16
"11/01/2010",0,5," MIA",0,1,1,0,0,0,0,107,17,3.9,110.9,0,0,0,0
"11/01/2010",0,5," PBI",0,0,0,1,0,0,100,0,0,0,0,-1,-0.3,-3,-20
"11/01/2010",0,5," PHL",0,6,0,5,0,0,80,0,0,0,0,-2.6,3.86,-7,-4.2
"11/01/2010",0,5," PIT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/01/2010",0,5," PVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/01/2010",0,5," RDU",0,2,0,1,0,0,100,0,0,0,0,-6,-2.9,-13,-6
"11/01/2010",0,5," SDF",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"11/01/2010",0,5," TEB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
