"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"03/01/2012",0,4," SJU",0,3,0,3,0,0,66.67,0,0,0,0,-4,-0.63,-8.33,-5.77
"03/01/2012",0,5," ATL",0,2,3,4,100,100,25,1.33,14.33,1.43,2.77,3.5,0.63,3.25,68.9
"03/01/2012",0,5," BDL",0,2,2,1,100,100,100,-1.5,15.5,4.6,2.65,3,2.4,-14,10
"03/01/2012",0,5," BOS",0,5,0,5,0,0,80,0,0,0,0,1.4,0.7,-7.4,-3.92
"03/01/2012",0,5," BUF",0,2,0,3,0,0,100,0,0,0,0,-2.67,6.4,-1.33,5.97
"03/01/2012",0,5," BWI",0,3,1,9,100,100,77.78,-5,9,-0.5,-5.5,-1.67,0.92,-1.22,8.79
"03/01/2012",0,5," CLE",0,1,0,3,0,0,33.33,0,0,0,0,-3.67,1.07,10,29.2
"03/01/2012",0,5," CLT",1,1,3,3,66.67,66.67,66.67,0.67,13.33,0.73,1.4,-1,3,9.67,9.5
"03/01/2012",0,5," CVG",0,2,0,10,0,0,90,0,0,0,0,-2.1,1.2,-4.1,-2.47
"03/01/2012",0,5," DAY",0,0,1,1,100,100,100,13,11,0,13,0,0.5,3,-11.3
"03/01/2012",0,5," DCA",0,1,0,1,0,0,0,0,0,0,0,-3,0.3,16,58
"03/01/2012",0,5," DTW",0,8,0,9,0,0,55.56,0,0,0,0,-5,-0.01,-6.56,2.3
"03/01/2012",0,5," EWR",1,6,0,9,0,0,66.67,0,0,0,0,2.89,0.69,-2.22,10.58
"03/01/2012",0,5," FLL",0,9,0,7,0,0,42.86,0,0,0,0,-6.57,2.29,-10.57,40.86
"03/01/2012",0,5," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/01/2012",0,5," IAD",0,4,1,4,100,0,75,13,14,1.7,14.7,-4.5,-1.38,-6.75,25.85
"03/01/2012",0,5," IND",0,2,2,29,50,50,89.66,11,10.5,-0.25,10.75,-1.79,-0.48,-3.41,-6.5
"03/01/2012",0,5," JAX",0,1,0,1,0,0,100,0,0,0,0,-1,0.1,-10,8
"03/01/2012",0,5," JFK",5,13,5,10,60,60,60,305,21.8,4,309.1,1.1,2.19,-7.4,10.59
"03/01/2012",0,5," LGA",0,1,0,1,0,0,100,0,0,0,0,-7,3.8,-14,-22
"03/01/2012",0,5," MCO",0,6,0,7,0,0,71.43,0,0,0,0,-9.14,-0.54,-12.43,-1
"03/01/2012",0,5," MHT",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/01/2012",0,5," MIA",0,2,0,2,0,0,100,0,0,0,0,-4,-1.35,-6.5,-29
"03/01/2012",0,5," PBI",0,1,0,1,0,0,100,0,0,0,0,-2,1.7,5,-2
"03/01/2012",0,5," PHL",1,2,1,8,0,0,87.5,21,17,3.8,24.8,0.75,2.81,6.38,3.41
"03/01/2012",0,5," PIT",0,5,1,4,100,100,75,-11,11,0,-11,-1,1.58,-21.75,-6.75
"03/01/2012",0,5," PVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"03/01/2012",0,5," RDU",0,3,1,2,100,100,50,0,13,0.4,0.4,-3,4.9,-1,58
"03/01/2012",0,5," SDF",0,2,0,41,0,0,68.29,0,0,0,0,4.32,0.07,6.49,7.39
"03/01/2012",0,5," TEB",0,0,0,1,0,0,100,0,0,0,0,12,-1.2,9,-5.7
"03/01/2012",0,5," TPA",0,2,0,2,0,0,100,0,0,0,0,-6.5,-1.35,-9,2
"03/01/2012",0,6," AUS",0,1,0,1,0,0,0,0,0,0,0,-13,0.2,-12,19.5
"03/01/2012",0,6," BHM",0,0,0,1,0,0,0,0,0,0,0,12,0,14,73.3
"03/01/2012",0,6," BNA",0,0,1,1,100,100,0,-14,9,-0.8,-14.8,25,-0.4,25,39.7
"03/01/2012",0,6," DAL",0,0,0,2,0,0,100,0,0,0,0,-4.5,0.7,-2,6.1
"03/01/2012",0,6," DFW",3,3,2,1,50,50,100,95,12,0.5,95.5,-2,0.4,-3,-8
"03/01/2012",0,6," HOU",0,2,0,2,0,0,100,0,0,0,0,-11,-0.4,-9.5,-7.5
