"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"09/01/2010",0,4," ATL",0,2,2,3,100,100,33.33,-13.5,12,-0.55,-14.5,-1.33,1.53,-6,8.2
"09/01/2010",0,4," BDL",0,2,0,2,0,0,100,0,0,0,0,0.5,2.55,6,3
"09/01/2010",0,4," BOS",0,6,1,8,100,100,62.5,-13,13,-0.5,-13.5,-1.75,0.34,-2,11.29
"09/01/2010",0,4," BUF",0,3,0,3,0,0,100,0,0,0,0,-0.33,0.4,-13.33,-11
"09/01/2010",0,4," BWI",0,5,1,6,0,0,83.33,19,10,0.3,19.3,-4.67,2.82,-3.5,7.95
"09/01/2010",0,4," CLE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/01/2010",0,4," CLT",0,0,6,2,83.33,83.33,100,-0.5,12.33,0.43,-0.05,-10.5,0,-12,-22.3
"09/01/2010",0,4," CVG",0,1,1,8,100,100,75,-19,9,-0.9,-19.9,1.13,1.1,4.25,6.96
"09/01/2010",0,4," DAY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/01/2010",0,4," DCA",0,1,0,1,0,0,100,0,0,0,0,7,1.3,7,1
"09/01/2010",0,4," DTW",0,4,0,5,0,0,80,0,0,0,0,-0.6,1.56,5.2,6.46
"09/01/2010",0,4," EWR",2,5,1,10,100,100,80,9,18,4.7,13.7,-0.4,-0.34,-1.7,0.48
"09/01/2010",0,4," FLL",0,5,1,6,0,0,100,145,14,1.7,146.7,-5.17,0.35,-17,-19.32
"09/01/2010",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/01/2010",0,4," IAD",0,3,0,4,0,0,50,0,0,0,0,-1.25,-0.65,28.5,19.9
"09/01/2010",0,4," IND",0,3,1,28,100,100,89.29,-7,9,-0.1,-7.1,-1.89,-0.43,-2.75,-3.47
"09/01/2010",0,4," JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/01/2010",0,4," JFK",7,12,7,9,71.43,71.43,77.78,2.57,19.14,-0.13,2.4,2.22,3.16,-3.44,8.29
"09/01/2010",0,4," MCO",0,3,0,5,0,0,100,0,0,0,0,-0.8,0.3,-6.6,-7.96
"09/01/2010",0,4," MHT",0,2,0,1,0,0,100,0,0,0,0,-9,3,-2,-8
"09/01/2010",0,4," MIA",1,3,0,1,0,0,100,0,0,0,0,-4,-0.4,-9,-15
"09/01/2010",0,4," PBI",0,1,1,1,0,0,100,34,11,0.3,34.3,-4,-0.3,-34,-39
"09/01/2010",0,4," PHL",1,5,2,12,0,0,83.33,32.5,20,8.3,40.8,-0.75,5.71,6.08,5.48
"09/01/2010",0,4," PIT",0,0,1,0,100,100,0,2,14,3.1,5.1,0,0,0,0
"09/01/2010",0,4," RDU",1,3,1,2,100,100,100,-36,11,-0.1,-36.1,-1.5,-1.45,-7.5,-19.65
"09/01/2010",0,4," SDF",0,2,0,41,0,0,85.37,0,0,0,0,1.02,0.16,1.9,5.87
"09/01/2010",0,4," SJU",0,0,1,1,100,100,100,-31,12,0,-31,-2,1.4,-11,-15
"09/01/2010",0,4," SWF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/01/2010",0,4," TEB",0,0,0,2,0,0,50,0,0,0,0,-4.5,-1.2,-6.5,8.95
"09/01/2010",0,4," TPA",0,4,0,4,0,0,100,0,0,0,0,-3.75,-0.28,-10.75,-2.25
"09/01/2010",0,5," AUS",0,0,1,3,100,100,100,4,10,0,4,-2.33,0.73,-1.33,-1
"09/01/2010",0,5," BHM",0,0,0,1,0,0,0,0,0,0,0,-2,-0.1,-3,53.4
"09/01/2010",0,5," BNA",0,1,2,2,100,100,100,-12,9,-0.7,-12.7,5.5,2.6,-8.5,-17.8
"09/01/2010",0,5," DAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/01/2010",0,5," DFW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/01/2010",0,5," HOU",0,2,0,2,0,0,100,0,0,0,0,-6.5,0.3,-5.5,-6.5
"09/01/2010",0,5," IAH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09/01/2010",0,5," MCI",1,1,0,3,0,0,33.33,0,0,0,0,24.67,-0.33,28,49
"09/01/2010",0,5," MDW",0,3,0,3,0,0,100,0,0,0,0,3.33,0.53,-13.67,-16
"09/01/2010",0,5," MEM",0,0,0,45,0,0,77.78,0,0,0,0,2.67,2.53,6.18,7.38
