"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"02/21/2011",0,4," SJU",0,2,0,2,0,0,100,0,0,0,0,-14.5,-0.75,-18.5,-18.75
"02/21/2011",0,5," ATL",0,2,1,4,100,100,50,-63,12,-0.9,-63.9,-5.5,6.13,-12.25,36.63
"02/21/2011",0,5," BDL",0,2,0,3,0,0,66.67,0,0,0,0,-4,1.3,5.33,4.33
"02/21/2011",0,5," BOS",0,6,0,6,0,0,83.33,0,0,0,0,-3.5,-0.38,-7.67,-6.83
"02/21/2011",0,5," BUF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/21/2011",0,5," BWI",0,3,0,3,0,0,66.67,0,0,0,0,-7.33,-0.03,8.67,6.67
"02/21/2011",0,5," CLT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/21/2011",0,5," CVG",0,3,1,2,0,0,100,57,15,-1.2,55.8,-19.5,-1,-19.5,-10.85
"02/21/2011",0,5," DAY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/21/2011",0,5," DCA",0,1,0,1,0,0,0,0,0,0,0,-2,-0.5,42,169
"02/21/2011",0,5," DTW",0,4,0,2,0,0,100,0,0,0,0,-3.5,7.45,-7.5,-5.5
"02/21/2011",0,5," EWR",0,8,0,8,0,0,62.5,0,0,0,0,4.38,0.07,3.38,37
"02/21/2011",0,5," FLL",0,5,0,5,0,0,40,0,0,0,0,-6.2,0.14,-14.8,15.8
"02/21/2011",0,5," HPN",0,0,0,1,0,0,100,0,0,0,0,-12,1,-10,-15.4
"02/21/2011",0,5," IAD",0,4,0,5,0,0,80,0,0,0,0,-5.2,-0.9,-11,0.5
"02/21/2011",0,5," IND",0,1,0,1,0,0,100,0,0,0,0,4,2.6,-22,-24
"02/21/2011",0,5," ISP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/21/2011",0,5," JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"02/21/2011",0,5," JFK",4,9,5,11,80,80,72.73,21.2,21.2,3.4,24.62,-2.91,-0.89,-18.36,-6.24
"02/21/2011",0,5," LGA",0,1,0,1,0,0,0,0,0,0,0,4,0.8,-1,52
"02/21/2011",0,5," MCO",0,6,0,6,0,0,83.33,0,0,0,0,-4.83,-0.1,-11.67,2.75
"02/21/2011",0,5," MHT",0,2,0,3,0,0,100,0,0,0,0,1,0.27,-14.33,-13.33
"02/21/2011",0,5," MIA",0,1,0,1,0,0,100,0,0,0,0,-8,0.2,-28,13
"02/21/2011",0,5," PBI",0,1,0,1,0,0,100,0,0,0,0,2,0.9,-14,-1
"02/21/2011",0,5," PHL",0,6,0,4,0,0,75,0,0,0,0,-3.75,0.58,0.25,-2.75
"02/21/2011",0,5," PIT",0,1,0,1,0,0,100,0,0,0,0,-9,-0.7,6,6
"02/21/2011",0,5," PVD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
