"Date","Hour","GMTHour","Facility","ScheduledDepartures","ScheduledArrivals","DeparturesFor.MetricComputation","ArrivalsFor.MetricComputation","X..On.TimeGateDepartures","X..On.TimeAirportDepartures","X..On.TimeGateArrivals","AverageGateDepartureDelay","AverageTaxiOutTime","AverageTaxiOutDelay","AverageAirportDepartureDelay","AverageAirborneDelay","AverageTaxiInDelay","AverageBlockDelay","AverageGateArrivalDelay"
"04/21/2010",0,4," ATL",0,1,2,2,100,100,50,0,17.5,4.7,4.7,-2,1.45,4.5,9.85
"04/21/2010",0,4," BDL",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2010",0,4," BOS",0,9,0,8,0,0,100,0,0,0,0,-0.5,0.8,-6.13,-5.5
"04/21/2010",0,4," BUF",0,3,2,4,0,0,100,29,11,0.6,29.6,-3.25,0.72,-8.5,-14.98
"04/21/2010",0,4," BWI",0,5,1,5,100,100,60,11,11,1.3,12.3,1.6,0.78,-1.6,1.72
"04/21/2010",0,4," CLT",0,0,5,3,60,40,66.67,36.2,19,7.1,43.32,-4,1,-0.33,67.63
"04/21/2010",0,4," CVG",0,1,0,8,0,0,62.5,0,0,0,0,-1,2.1,4.38,15.53
"04/21/2010",0,4," DAY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2010",0,4," DCA",0,2,0,2,0,0,50,0,0,0,0,-1.5,1.2,-3,-1
"04/21/2010",0,4," DTW",0,4,1,3,100,100,100,-11,14,-0.8,-11.8,-12,1.63,-11.67,-8.33
"04/21/2010",0,4," EWR",1,11,2,13,50,50,92.31,5,16.5,3.2,8.2,0.38,-0.43,-11.38,-15.02
"04/21/2010",0,4," FLL",0,3,0,2,0,0,100,0,0,0,0,-2,0.35,-4,-16
"04/21/2010",0,4," HPN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2010",0,4," IAD",0,4,2,6,50,50,83.33,22.5,13,0.3,22.8,-8.33,1.8,-8.67,-1.23
"04/21/2010",0,4," IND",0,1,1,30,100,100,93.33,-4,9,-0.8,-4.8,-3.03,-0.55,-3.07,-13.76
"04/21/2010",0,4," ISP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2010",0,4," JAX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2010",0,4," JFK",8,8,7,8,100,85.71,87.5,-15.57,19.57,0.37,-15.54,-7.63,2.4,-8.38,34.13
"04/21/2010",0,4," LGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"04/21/2010",0,4," MCO",0,4,0,3,0,0,100,0,0,0,0,-7,0.67,-12,-24.2
